Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ECE,205,31717,Electrical & Electronic Ckts,ALO,OLC,33,6,6,3,9,5,1,2,1,1,2,0,1,0,3.42,"Radhakrishnan, Chandrasek"
ECE,206,36827,Electrical & Electronics Lab,F5,OLB,7,10,2,1,1,4,0,2,1,0,0,1,0,0,3.4,"Cheng, Zuofu"
ECE,206,36825,Electrical & Electronics Lab,F6,OLB,14,7,0,1,1,1,1,0,0,0,1,0,1,0,3.57,"Cheng, Zuofu"
ECE,210,36696,Analog Signal Processing,AL1,LEC,6,7,4,6,8,7,2,3,2,2,1,3,0,1,2.92,"Mironov, Andrey"
ECE,210,36702,Analog Signal Processing,AL2,LEC,4,5,2,11,10,9,0,4,5,4,2,1,5,4,2.55,"Alvarez, Juan"
ECE,210,36706,Analog Signal Processing,AL3,LEC,4,3,3,4,10,4,2,2,4,0,3,2,2,3,2.62,"Mironenko, Olga"
ECE,210,57718,Analog Signal Processing,AL4,LEC,4,3,7,10,10,12,4,7,7,3,5,0,2,1,2.61,"Lee, Minjoo L"
ECE,220,64600,Computer Systems & Programming,BL1,LEC,12,21,15,11,10,6,8,7,4,4,2,0,6,0,2.98,"Chen, Yuting W"
ECE,220,66374,Computer Systems & Programming,BL3,LEC,3,10,6,3,8,2,4,0,1,0,0,0,1,0,3.27,"Kindratenko, Volodymyr"
ECE,220,66529,Computer Systems & Programming,BL4,LEC,3,5,2,3,1,1,3,0,1,1,1,0,3,0,2.75,"Moon, Thomas"
ECE,298,72439,Special Topics,ABS,LEC,12,5,2,0,1,0,0,2,0,0,0,0,2,1,3.43,"Banerjee, Arijit"
ECE,310,58210,Digital Signal Processing,E,OLC,12,37,15,28,29,10,10,12,10,7,4,0,4,1,3.01,"Katselis, Dimitrios"
ECE,311,58592,Digital Signal Processing Lab,B,LAB,2,23,4,0,1,2,0,0,1,0,0,0,2,1,3.56,"Katselis, Dimitrios"
ECE,311,58593,Digital Signal Processing Lab,C,LAB,2,8,2,1,2,2,2,1,0,0,0,1,2,0,3.01,"Katselis, Dimitrios"
ECE,311,70544,Digital Signal Processing Lab,CCS,LAB,4,7,3,0,1,3,2,0,0,2,1,0,1,0,3.1,"Katselis, Dimitrios"
ECE,313,64886,Probability with Engrg Applic,A,OD,4,12,5,5,8,3,9,12,3,1,3,5,3,0,2.58,"Baryshnikov, Yuliy"
ECE,313,49976,Probability with Engrg Applic,C,DIS,5,10,7,9,10,10,11,15,0,3,4,0,2,0,2.74,"Milenkovic, Olgica"
ECE,313,52208,Probability with Engrg Applic,D,OD,5,9,3,5,13,6,7,18,4,1,3,0,2,2,2.66,"Han, Aiguo"
ECE,316,36862,Ethics and Engineering,E1,OLC,9,10,6,3,0,0,3,1,0,0,0,0,0,0,3.66,"Hillmer, Philip M"
ECE,316,36869,Ethics and Engineering,E2,OLC,1,17,6,2,0,0,0,0,0,0,0,0,0,0,3.87,"Hillmer, Philip M"
ECE,329,31727,Fields and Waves I,C,DIS,3,3,4,3,6,4,5,6,3,0,4,0,3,2,2.5,"Chen, Xu"
ECE,329,31729,Fields and Waves I,E,DIS,2,3,3,3,3,2,4,1,1,2,1,0,4,0,2.48,"Ravaioli, Umberto"
ECE,329,31732,Fields and Waves I,X,OD,5,1,6,3,7,4,3,3,1,3,3,4,4,1,2.38,"Waldrop, Lara"
ECE,330,58238,Power Ckts & Electromechanics,N,DIS,2,4,2,2,5,0,2,0,3,0,0,1,0,0,3.02,"Zhang, Richard Y"
ECE,330,75627,Power Ckts & Electromechanics,S,DIS,1,8,2,7,1,4,2,3,1,0,0,0,1,0,3.09,"Schuh, Jonathon K"
ECE,333,54415,Green Electric Energy,A,OLC,3,6,6,16,8,5,7,3,2,2,1,1,2,1,2.88,"Gross, George"
ECE,340,59020,Semiconductor Electronics,A,DIS,5,3,6,4,7,5,2,4,5,2,2,3,2,1,2.59,"Leburton, Jean-Pierre"
ECE,342,58228,Electronic Circuits,D,LEC,1,9,6,3,8,3,1,3,2,0,2,0,2,0,2.94,"Gruev, Viktor"
ECE,342,62848,Electronic Circuits,F,LEC,2,8,3,3,3,3,3,2,0,0,1,0,0,1,3.21,"Shanbhag, Naresh R"
ECE,365,72112,Data Science and Engineering,BD,OLC,2,5,5,8,3,2,2,1,1,0,1,0,0,0,3.22,"Veeravalli, Venugopal V"
ECE,380,64640,Biomedical Imaging,B,LEC,7,8,3,2,1,1,1,0,0,0,0,0,0,0,3.72,"Song, Pengfei"
ECE,385,36720,Digital Systems Laboratory,AL1,OLC,17,62,29,38,33,5,9,9,4,5,4,2,7,3,3.21,"Cheng, Zuofu"
ECE,385,36806,Digital Systems Laboratory,ZJ1,LEC,2,18,3,1,1,0,0,0,0,0,0,0,0,0,3.89,"Cheng, Zuofu"
ECE,385,36737,Digital Systems Laboratory,ZJ2,LEC,5,13,5,4,2,0,0,0,0,0,0,0,0,0,3.78,"Cheng, Zuofu"
ECE,385,76416,Digital Systems Laboratory,ZJ3,LEC,5,10,4,5,1,2,0,0,1,0,0,0,0,0,3.62,"Cheng, Zuofu"
ECE,385,76417,Digital Systems Laboratory,ZJ4,LEC,4,16,2,5,0,0,1,0,0,0,0,0,0,0,3.8,"Cheng, Zuofu"
ECE,391,47765,Computer Systems Engineering,AL,LEC,7,34,18,12,42,13,8,17,13,2,2,2,7,5,2.89,"Bailey, Michael D"
ECE,398,53948,Progm Mthds - Machine Learning,AS,OLC,1,4,2,6,6,3,0,0,0,0,0,0,0,1,3.33,"Schwing, Alexander G"
ECE,402,29932,Electronic Music Synthesis,AD,DIS,5,17,2,5,3,0,0,0,0,0,0,0,0,0,3.78,"Haken, Lippold"
ECE,407,75631,Cryptography,A,LEC,2,8,8,2,0,2,0,1,0,0,0,0,0,0,3.64,"Miller, Andrew E"
ECE,408,76323,Applied Parallel Programming,AL1,LEC,1,10,7,16,14,10,8,5,1,0,4,2,1,1,2.88,"Kindratenko, Volodymyr"
ECE,408,67069,Applied Parallel Programming,AL2,LEC,2,10,12,14,24,17,12,17,2,1,9,3,3,0,2.65,"Patel, Sanjay J"
ECE,408,58790,Applied Parallel Programming,OD1,OLC,0,9,3,13,8,3,5,5,4,2,0,3,1,0,2.77,"Patel, Sanjay J"
ECE,408,72391,Applied Parallel Programming,ZJ1,LEC,1,10,4,3,1,0,0,0,1,0,0,0,1,0,3.49,"Kindratenko, Volodymyr"
ECE,411,29942,Computer Organization & Design,AD1,DIS,3,6,6,9,10,3,4,0,5,4,1,0,0,1,2.94,"Kim, Nam Sung"
ECE,411,72394,Computer Organization & Design,ADC,DIS,1,6,8,7,3,8,5,0,0,3,0,0,0,0,3.09,"Kim, Nam Sung"
ECE,417,68112,Multimedia Signal Processing,A,LEC,4,9,9,4,2,0,1,0,1,0,0,1,0,0,3.52,"Hasegawa-Johnso, Mark A"
ECE,444,36813,IC Device Theory & Fabrication,AD1,DIS,6,8,3,0,2,4,2,0,0,0,0,0,0,0,3.53,"Froeter, Paul J"
ECE,444,36811,IC Device Theory & Fabrication,AD2,DIS,6,13,2,0,4,2,0,1,1,0,0,0,0,0,3.6,"Lyding, Joseph W"
ECE,445,29951,Senior Design Project Lab,H,LAB,0,12,7,6,23,12,8,7,2,0,0,1,1,0,2.93,"Fliflet, Arne W"
ECE,453,39243,Wireless Communication Systems,AL1,LEC,1,3,8,2,2,2,2,2,0,0,1,2,0,0,2.97,"Schutt-Aine, Jose E"
ECE,464,29963,Power Electronics,B,DIS,14,9,13,3,10,2,6,4,2,2,3,0,1,1,3.13,"Banerjee, Arijit"
ECE,469,31893,Power Electronics Laboratory,AL1,LEC,14,10,5,1,3,0,0,1,0,0,0,0,0,0,3.78,"Banerjee, Arijit"
ECE,470,36956,Introduction to Robotics,AL1,LEC,8,14,19,15,9,2,4,1,2,3,2,0,0,0,3.3,"Belabbas, Mohamed Ali"
ECE,470,75658,Introduction to Robotics,AL2,OLC,1,8,2,5,3,1,3,0,1,1,0,0,0,0,3.27,"Belabbas, Mohamed Ali"
ECE,476,29964,Power System Analysis,R,DIS,5,3,5,0,7,3,0,3,2,0,0,0,0,0,3.17,"Dominguez-Garci, Alejandr"
ECE,482,29966,Digital IC Design,G,DIS,4,8,11,5,4,2,2,0,2,1,1,1,0,1,3.25,"Rosenbaum, Elyse"
ECE,486,31772,Control Systems,AD1,OD,5,13,4,5,7,1,0,3,1,1,0,1,0,0,3.33,"Hu, Bin"
ECE,486,75696,Control Systems,ADO,OD,0,8,4,2,2,3,0,0,0,1,0,0,1,0,3.27,"Hu, Bin"
ECE,490,70863,Introduction to Optimization,P3,OD,6,18,11,5,7,0,0,1,1,0,0,0,0,0,3.62,"Veeravalli, Venugopal V"
ECE,511,73995,Computer Architecture,ON1,OD,1,11,9,4,2,0,0,0,0,0,0,0,0,1,3.72,"Kumar, Rakesh"
ECE,515,29983,Control System Theory & Design,N,DIS,18,16,7,3,0,1,0,0,0,0,0,0,0,0,3.87,"Dong, Roy"
ECE,520,29985,EM Waves & Radiating Systems,D,DIS,2,15,8,2,5,0,1,0,0,0,1,0,0,0,3.6,"Peng, Zhen"
ECE,527,52442,System-On-Chip Design,C,OLC,7,13,9,2,4,0,0,0,0,0,0,0,0,0,3.76,"Chen, Deming"
ECE,534,29989,Random Processes,C,OD,14,28,8,1,1,0,0,0,0,0,0,0,0,1,3.92,"Katselis, Dimitrios"
ECE,544,49835,Pattern Recognition,NA,LEC,3,15,15,3,2,1,0,0,0,0,0,0,0,1,3.74,"Schwing, Alexander G"
ECE,544,76177,Pattern Recognition,ONL,OLC,2,7,6,4,6,1,0,0,0,0,0,0,0,0,3.54,"Schwing, Alexander G"
ECE,549,37131,Computer Vision,A,LCD,9,56,2,3,5,0,1,3,0,0,0,0,1,2,3.76,"Lazebnik, Svetlana"
ECE,549,76187,Computer Vision,ONL,OLC,6,63,6,2,2,0,1,2,0,0,0,0,0,1,3.87,"Lazebnik, Svetlana"
ECE,580,33577,Optimiz by Vector Space Methds,N,LCD,22,4,5,1,0,0,0,0,0,0,0,0,1,1,3.81,"Raginsky, Maxim"
ECON,102,49867,Microeconomic Principles,AD0,DIS,12,17,6,5,2,1,1,1,1,1,1,1,2,1,3.38,"Bao, Di"
ECON,102,36224,Microeconomic Principles,AD1,DIS,12,7,5,3,4,3,2,0,1,0,3,1,5,1,2.92,"Mocanu, Tatiana"
ECON,102,36227,Microeconomic Principles,AD2,DIS,14,8,4,2,4,3,1,3,2,3,1,0,2,1,3.11,"Bao, Di"
ECON,102,36231,Microeconomic Principles,AD3,DIS,19,8,3,4,5,0,3,2,2,1,1,0,1,1,3.35,"Stechuk, Sunlee"
ECON,102,36233,Microeconomic Principles,AD4,DIS,16,7,3,4,4,4,3,6,0,1,1,1,0,1,3.22,"Buller, David H"
ECON,102,36235,Microeconomic Principles,AD5,DIS,6,6,3,7,8,4,4,1,1,4,1,2,6,0,2.6,"Buller, David H"
ECON,102,36379,Microeconomic Principles,AD6,DIS,20,8,4,5,2,4,0,4,0,0,1,4,1,0,3.24,"Buller, David H"
ECON,102,61250,Microeconomic Principles,AD7,DIS,19,11,7,5,0,1,4,4,2,1,0,0,0,0,3.46,"Buller, David H"
ECON,102,61251,Microeconomic Principles,AD8,DIS,22,9,4,1,5,5,2,2,1,2,0,0,0,0,3.46,"Sun, Xinhui"
ECON,102,61252,Microeconomic Principles,AD9,DIS,25,6,4,3,2,3,1,2,0,3,0,1,1,1,3.41,"Sun, Xinhui"
ECON,102,36243,Microeconomic Principles,ADA,DIS,17,4,5,5,3,4,1,2,0,1,0,1,0,0,3.42,"Wang, Shihang"
ECON,102,36381,Microeconomic Principles,ADB,DIS,16,5,5,2,7,3,1,2,3,1,1,0,4,0,3.03,"Wang, Shihang"
ECON,102,36249,Microeconomic Principles,ADC,DIS,14,10,6,2,8,5,3,3,0,1,1,0,1,0,3.28,"Wang, Shihang"
ECON,102,71971,Microeconomic Principles,BD!,DIS,14,3,9,2,2,0,1,0,1,0,1,0,0,0,3.6,"Kim, Sarah J"
ECON,102,71973,Microeconomic Principles,BD#,DIS,11,5,4,4,4,2,0,0,3,0,0,0,1,0,3.36,"Kim, Sarah J"
ECON,102,36417,Microeconomic Principles,BDA,DIS,24,9,2,5,3,3,1,0,0,0,0,0,0,1,3.73,"Stechuk, Sunlee"
ECON,102,36421,Microeconomic Principles,BDB,DIS,25,5,4,2,4,2,0,1,3,0,1,0,0,0,3.55,"Mocanu, Tatiana"
ECON,102,36423,Microeconomic Principles,BDC,DIS,15,12,4,5,3,1,3,1,0,0,0,0,0,2,3.64,"Bao, Di"
ECON,102,36427,Microeconomic Principles,BDD,DIS,11,8,4,3,5,5,1,3,1,1,1,0,2,0,3.14,"Chen, Youning"
ECON,102,36430,Microeconomic Principles,BDE,DIS,13,15,5,6,2,0,2,0,0,1,0,1,0,2,3.62,"Chen, Youning"
ECON,102,36432,Microeconomic Principles,BDF,DIS,23,8,6,1,2,1,4,0,0,0,0,0,0,0,3.72,"Chen, Youning"
ECON,102,36435,Microeconomic Principles,BDG,DIS,26,7,3,1,0,2,1,1,0,1,1,0,1,0,3.6,"Chen, Youning"
ECON,102,66329,Microeconomic Principles,BDI,DIS,18,10,7,2,3,2,2,1,0,0,0,0,1,1,3.59,"Bao, Di"
ECON,102,36387,Microeconomic Principles,BDJ,DIS,18,7,8,3,4,0,3,0,1,1,0,1,0,0,3.52,"Stechuk, Sunlee"
ECON,102,36389,Microeconomic Principles,BDK,DIS,15,5,4,2,3,3,1,0,3,0,1,0,2,1,3.25,"Wang, Shihang"
ECON,102,36392,Microeconomic Principles,BDL,DIS,15,11,9,5,4,0,1,0,0,0,1,0,0,1,3.67,"Hardiman, Allen"
ECON,102,36395,Microeconomic Principles,BDM,DIS,14,14,6,1,4,3,2,0,0,0,1,0,2,0,3.47,"Hardiman, Allen"
ECON,102,38928,Microeconomic Principles,OD1,OD,16,22,9,7,7,5,0,3,0,1,0,0,1,0,3.52,"Dee, Ethan A"
ECON,102,38931,Microeconomic Principles,OD2,OD,16,24,12,7,6,4,2,4,1,0,0,0,0,1,3.56,"Dee, Ethan A"
ECON,102,38995,Microeconomic Principles,OD3,OD,11,23,15,11,7,5,2,3,0,0,0,0,1,0,3.5,"Velentzas, Theodoros"
ECON,102,38996,Microeconomic Principles,OD4,OD,17,23,14,9,10,1,1,0,1,0,0,1,0,1,3.62,"Velentzas, Theodoros"
ECON,102,46774,Microeconomic Principles,OD5,OD,15,23,13,11,5,4,6,1,1,0,0,0,0,0,3.54,"Velentzas, Theodoros"
ECON,102,46775,Microeconomic Principles,OD6,OD,22,29,10,9,6,1,1,1,0,0,0,0,0,0,3.74,"Molina Gonzalez, Cristhia"
ECON,102,46772,Microeconomic Principles,OD7,OD,14,24,20,7,6,2,1,2,0,1,1,0,0,0,3.6,"Molina Gonzalez, Cristhia"
ECON,102,46773,Microeconomic Principles,OD8,OD,27,23,9,8,1,3,1,3,1,1,0,0,1,0,3.62,"Molina Gonzalez, Cristhia"
ECON,103,49945,Macroeconomic Principles,AD0,OD,2,14,6,6,12,2,0,2,0,1,0,0,1,0,3.32,"Adohinzin, Wilfried Doria"
ECON,103,37775,Macroeconomic Principles,AD1,OD,2,14,3,6,7,4,3,1,1,0,0,0,2,0,3.19,"Adohinzin, Wilfried Doria"
ECON,103,37779,Macroeconomic Principles,AD2,OD,1,9,8,10,5,4,1,0,0,0,0,0,4,0,3.11,"Yedomiffi, Mahounan Patri"
ECON,103,37783,Macroeconomic Principles,AD3,OD,1,7,8,9,10,0,2,0,1,1,0,1,3,0,3.02,"Yedomiffi, Mahounan Patri"
ECON,103,37785,Macroeconomic Principles,AD4,OD,7,9,6,7,8,1,0,2,1,1,0,1,2,0,3.19,"Yedomiffi, Mahounan Patri"
ECON,103,37838,Macroeconomic Principles,AD5,OD,4,15,10,5,2,2,3,2,0,0,0,0,1,0,3.45,"He, Shan"
ECON,103,37792,Macroeconomic Principles,AD6,OD,4,12,8,4,6,3,1,1,1,0,0,1,1,0,3.32,"Lu, Chang"
ECON,103,37795,Macroeconomic Principles,AD7,OD,2,18,5,7,6,3,1,1,0,0,0,0,1,1,3.45,"Lu, Chang"
ECON,103,37799,Macroeconomic Principles,AD8,OD,0,9,13,10,5,4,3,0,1,0,0,0,1,1,3.29,"Violaris, Andreas Entony"
ECON,103,37801,Macroeconomic Principles,AD9,OD,2,13,6,8,9,0,0,2,0,2,0,0,1,2,3.31,"Violaris, Andreas Entony"
ECON,103,37804,Macroeconomic Principles,ADA,OD,3,12,8,9,5,3,0,0,0,1,0,0,3,0,3.27,"Simon, Pedro V"
ECON,103,37807,Macroeconomic Principles,ADB,OD,4,20,7,5,1,5,1,1,0,0,0,0,1,0,3.53,"Simon, Pedro V"
ECON,103,37809,Macroeconomic Principles,ADC,OD,0,14,5,11,6,0,2,4,0,0,1,0,1,0,3.24,"Simon, Pedro V"
ECON,103,37811,Macroeconomic Principles,ADD,OD,3,15,6,9,5,1,1,0,0,1,0,0,1,0,3.46,"Simon, Pedro V"
ECON,103,37812,Macroeconomic Principles,ADE,OD,4,15,8,7,4,2,2,0,1,0,0,0,3,0,3.31,"Liu, Yiqiu"
ECON,103,37814,Macroeconomic Principles,ADG,OD,1,18,10,2,6,1,1,0,2,0,0,0,1,1,3.47,"Liu, Yiqiu"
ECON,103,37837,Macroeconomic Principles,ADH,OD,2,14,13,7,5,1,1,1,0,0,0,1,0,0,3.5,"Rodrigues Silva, Daniel"
ECON,103,37818,Macroeconomic Principles,ADI,OD,1,13,8,5,2,6,1,2,0,0,0,0,3,0,3.18,"Rodrigues Silva, Daniel"
ECON,202,37840,Economic Statistics I,AB1,LAB,1,10,1,1,8,1,1,4,2,2,1,0,1,0,2.88,"Stocker, Abigail J"
ECON,202,37841,Economic Statistics I,AB2,LAB,2,9,1,0,4,2,1,6,2,0,0,0,0,0,3.06,"Yang, Hesong"
ECON,202,37842,Economic Statistics I,AB3,LAB,1,5,1,3,7,2,0,4,1,2,0,0,4,0,2.54,"Yang, Hesong"
ECON,202,37843,Economic Statistics I,AB4,LAB,0,5,2,1,8,1,2,13,1,1,0,0,1,0,2.6,"Kyriazis, Anna E"
ECON,202,37844,Economic Statistics I,AB5,LAB,0,10,1,1,12,1,2,3,1,0,0,0,0,0,3.16,"Shen, Keshi"
ECON,202,37845,Economic Statistics I,AB6,LAB,2,8,4,1,6,3,0,2,0,1,0,0,1,1,3.19,"Yi, Minh Joo"
ECON,202,62208,Economic Statistics I,AB7,LAB,1,7,2,2,4,1,0,11,0,1,0,0,0,0,2.9,"Yi, Minh Joo"
ECON,202,62209,Economic Statistics I,AB8,LAB,0,6,1,0,7,0,0,5,1,1,2,0,5,0,2.27,"Stocker, Abigail J"
ECON,203,37876,Economic Statistics II,A2,DIS,2,1,4,1,1,1,3,1,1,1,1,2,2,0,2.38,"Singh, Lovepreet"
ECON,203,37877,Economic Statistics II,A3,DIS,1,1,4,2,3,0,1,1,0,1,4,4,2,0,2.11,"Singh, Lovepreet"
ECON,203,37880,Economic Statistics II,A4,DIS,1,5,5,4,1,1,3,0,3,0,3,3,2,0,2.53,"Ghosh, Anomita"
ECON,203,37881,Economic Statistics II,A5,DIS,0,2,1,2,1,4,2,4,3,3,2,2,3,0,1.97,"Ghosh, Anomita"
ECON,203,37882,Economic Statistics II,A6,DIS,5,2,3,2,2,3,1,1,0,0,2,2,2,1,2.69,"Yang, Yuhao"
ECON,203,37883,Economic Statistics II,A7,DIS,3,2,4,4,4,0,1,2,0,1,2,4,0,0,2.68,"Yang, Yuhao"
ECON,203,37895,Economic Statistics II,A8,DIS,6,2,2,2,3,1,0,0,2,0,0,3,4,1,2.52,"Martinez Garcia, Humberto"
ECON,302,59660,Inter Microeconomic Theory,AD0,DIS,5,4,1,0,1,4,2,2,1,0,2,0,1,0,2.86,"Cenerini, Francesco"
ECON,302,60699,Inter Microeconomic Theory,AD1,DIS,2,2,2,2,2,0,0,3,1,1,1,2,3,0,2.25,"Cenerini, Francesco"
ECON,302,61393,Inter Microeconomic Theory,AD2,DIS,7,1,3,2,3,3,4,2,1,1,0,2,3,0,2.64,"Wang, Cihang"
ECON,302,37923,Inter Microeconomic Theory,AD4,DIS,7,2,2,1,1,2,1,3,1,2,2,0,3,0,2.58,"Bauer, Anahid"
ECON,302,59667,Inter Microeconomic Theory,BD2,DIS,2,9,4,2,0,1,1,3,2,1,1,0,3,1,2.83,"Liu, Xinyi"
ECON,302,59668,Inter Microeconomic Theory,BD3,DIS,4,5,4,2,4,0,0,1,2,1,1,1,8,0,2.35,"Liu, Xinyi"
ECON,302,59669,Inter Microeconomic Theory,BD4,DIS,2,4,3,0,3,4,4,2,0,0,0,1,6,1,2.37,"Liu, Xinyi"
ECON,302,59670,Inter Microeconomic Theory,BD5,DIS,2,1,1,1,4,2,2,2,1,2,3,1,2,0,2.21,"Bauer, Anahid"
ECON,302,37904,Inter Microeconomic Theory,OD1,OD,5,12,1,2,5,3,1,2,0,0,2,0,2,1,3.13,"De Souza Godeli, Arthur"
ECON,302,37927,Inter Microeconomic Theory,OD2,OD,5,7,3,4,3,1,1,3,1,4,1,1,1,1,2.89,"De Souza Godeli, Arthur"
ECON,302,37932,Inter Microeconomic Theory,OD4,OD,8,5,3,1,4,2,2,2,1,1,1,1,4,0,2.77,"Romero, Maria N"
ECON,302,37913,Inter Microeconomic Theory,OD5,OD,3,8,5,0,6,1,2,3,0,1,0,1,3,0,2.9,"Romero, Maria N"
ECON,303,64679,Inter Macroeconomic Theory,ADA,DIS,3,13,3,3,2,3,2,1,1,0,0,1,1,0,3.27,"Okada Da Silva, Vinicius"
ECON,303,64680,Inter Macroeconomic Theory,ADB,DIS,2,3,4,3,6,5,2,3,3,1,0,0,2,0,2.74,"Da Cunha Rodrig, Flavio A"
ECON,303,64681,Inter Macroeconomic Theory,ADC,DIS,0,4,1,8,4,7,4,1,1,0,1,0,1,0,2.84,"Da Cunha Rodrig, Flavio A"
ECON,303,64682,Inter Macroeconomic Theory,ADD,DIS,1,4,3,8,4,7,3,0,2,1,0,1,1,0,2.88,"Da Cunha Rodrig, Flavio A"
ECON,303,64683,Inter Macroeconomic Theory,ADE,DIS,3,6,4,6,7,0,3,0,3,0,0,0,0,0,3.24,"Bao, Yue"
ECON,303,64684,Inter Macroeconomic Theory,ADF,DIS,2,5,3,7,2,0,4,2,0,1,0,0,1,1,3.07,"Okada Da Silva, Vinicius"
ECON,418,70554,Health Economics,A3,LCD,5,1,3,7,3,4,4,3,3,2,0,0,1,0,2.81,"Marques de Amor, Guilherm"
ECON,420,31786,International Economics,A3,LCD,10,7,6,3,3,0,5,1,0,0,0,1,1,0,3.33,"Arango Isaza, Mauricio"
ECON,425,70552,Macroeconomic Policy,A3,LCD,3,6,5,3,2,3,0,2,1,0,0,0,4,2,2.9,"Zhao, Rui"
ECON,426,70775,Monetary Economics and Policy,A3,LCD,3,5,13,13,6,8,8,2,1,1,0,0,1,0,3.08,"Zhao, Rui"
ECON,437,70772,Game Theory,A3,ONL,52,21,3,6,1,1,0,0,0,0,1,0,2,1,3.79,"Vazquez, Jose J"
ECON,437,70774,Game Theory,B3,LCD,31,5,1,3,1,0,0,0,1,0,0,0,0,0,3.87,"Arzumanyan, Mariam"
ECON,440,36303,Economics of Labor Markets,A1,LCD,5,16,11,8,1,1,0,0,0,0,0,0,0,0,3.73,"Arvind, Aditi"
ECON,450,61807,Development Economics,A3,LCD,0,17,6,4,8,6,0,3,0,0,1,0,2,0,3.2,"Akresh, Richard S"
ECON,471,63384,Intro to Applied Econometrics,A4,ONL,3,8,6,5,5,7,6,5,4,2,3,4,3,2,2.55,"Arvin-Rad, Hassan"
ECON,471,66623,Intro to Applied Econometrics,B3,LCD,1,9,12,8,4,1,0,0,0,0,0,0,0,0,3.58,"Bhardwaj, Sakshi"
ECON,472,70813,Financial Econometrics,A3,LCD,31,15,4,4,0,0,0,3,0,1,0,0,1,0,3.72,"Lee, JiHyung"
ECON,474,73026,Econometrics of Policy Eval,B3,LCD,6,7,4,1,3,0,1,2,0,1,0,0,4,0,2.99,"Batista Guerra, Marcelino"
ECON,475,70826,Economic Forecasting,A3,LCD,5,9,6,7,4,5,0,2,0,0,0,0,4,1,3.11,"Xie, Shihan"
ECON,475,76093,Economic Forecasting,B3,ONL,1,8,3,1,9,2,4,0,0,1,0,0,0,0,3.22,"Morais Santos, Italo"
ECON,480,30045,Industrial Comp and Monopoly,A3,ONL,0,4,6,4,9,9,2,8,3,4,0,2,1,1,2.62,"Toossi, Ali"
ECON,482,75878,Economics of Digital Economy,A3,ONL,1,12,12,15,6,3,0,2,0,0,1,0,0,0,3.42,"Hong, Seung-Hyun"
ECON,484,66593,Law and Economics,A3,ONL,0,49,7,4,11,3,2,0,0,0,1,0,0,0,3.66,"Schultz, Colleen"
ECON,490,58260,Consumer & Investor Protection,AA3,ONL,5,16,13,8,0,0,0,1,0,0,0,0,0,0,3.73,"Perry, Martin"
ECON,490,66622,Economic Developmt & Migration,B3,LCD,7,6,3,4,6,3,1,3,0,1,0,0,0,0,3.29,"Kleemans, Maria"
ECON,490,56977,Int'l Environmental Policy,BB3,ONL,27,15,7,2,2,0,0,0,0,0,0,0,5,0,3.56,"Vazquez, Jose J"
ECON,490,72492,Predictive Analytics,C3,LCD,27,8,1,5,2,3,0,0,2,0,0,0,0,2,3.71,"Armendariz Buau, Ramses Y"
ECON,490,66869,Women in the Economy,D3,LCD,0,5,2,3,5,4,1,1,0,0,0,0,0,1,3.19,"Powers, Elizabeth T"
ECON,500,31792,Microeconomics,M1,LEC,2,16,0,2,8,6,0,1,1,0,0,0,0,0,3.4,"Krasa, Stefan"
ECON,500,42432,Microeconomics,M2,LEC,4,10,2,3,6,7,2,2,2,0,0,0,0,0,3.21,"Krasa, Stefan"
ECON,501,64707,Macroeconomics,M1,LEC,1,15,15,17,7,3,0,0,0,0,0,0,0,0,3.53,"Dunets, Sofiia"
ECON,502,64708,Economic Statistics,M1,LEC,1,4,9,6,9,4,1,1,0,0,0,0,0,0,3.29,"Squarize Chagas, Lucas"
ECON,502,64709,Economic Statistics,M2,LEC,1,7,10,6,9,2,1,2,0,0,0,0,0,0,3.35,"Thakur, Prakrati"
ECON,505,64712,Introduction to Game Theory,M1,LCD,4,11,11,8,12,12,1,0,0,0,0,0,0,0,3.35,"Lemus Encalada, Jorge A"
ECON,510,64713,Economics of Taxation,M1,LCD,3,9,5,0,4,0,0,0,0,0,0,0,0,0,3.73,"Giertz, J F"
ECON,516,56349,Monetary Theory,M1,ONL,2,12,7,1,2,0,0,0,0,0,0,0,0,0,3.79,"Elosegui, Pedro L"
ECON,528,71751,Microeconomics for Business,IMB,ONL,36,306,126,102,104,43,24,18,8,0,5,3,23,5,3.39,"DeBrock, Lawrence M"
ECON,528,71752,Microeconomics for Business,ONL,ONL,4,40,22,14,17,6,5,3,2,3,0,0,7,0,3.21,"DeBrock, Lawrence M"
ECON,532,64721,Econometric Analysis I,PHD,LEC,1,10,11,9,5,0,0,0,0,0,0,0,0,0,3.59,"Bera, Anil K"
ECON,590,70942,Adv Student Research Seminar,JMR,CNF,0,30,6,1,0,0,0,0,0,0,0,0,0,0,3.93,"Bernhardt, Mark D"
ECON,590,69032,Applied Econometrics for Micro,M1,LCD,3,6,4,4,2,1,0,0,0,0,0,0,1,0,3.46,"Bartik, Alexander W"
EDUC,101,45811,Education Orientation Seminar,AE1,OLC,67,6,1,2,3,1,2,0,0,0,0,1,7,0,3.55,"Latham, Nancy I"
EDUC,101,45812,Education Orientation Seminar,BE1,OLC,52,3,2,0,1,3,2,0,1,1,1,0,2,1,3.63,"Latham, Nancy I"
