Subject,Course,CRN,Course Title,Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CMN,102,50528,Introduction to Communication,AL1,OLC,120211,21,90,28,30,52,12,12,19,5,7,8,3,16,0,3.06,"Quick, Brian L"
CMN,210,70198,Public Comm in Everyday Life,AL,OLC,120211,0,49,15,8,11,6,2,8,2,1,4,2,5,0,3.16,"O'Gorman, Thomas E"
CMN,212,65215,Intro to Organizational Comm,1,ONL,120211,4,10,2,0,4,2,0,3,0,0,0,0,3,0,3.1,"Johnson, Lauren P"
CMN,212,50688,Intro to Organizational Comm,2,ONL,120211,1,6,1,2,10,2,0,3,2,1,1,0,0,0,2.94,"Johnson, Lauren P"
CMN,212,50684,Intro to Organizational Comm,3,ONL,120211,2,10,3,3,2,4,1,2,0,0,1,0,2,0,3.1,"Ruge-Jones, Luisa"
CMN,212,50685,Intro to Organizational Comm,4,ONL,120211,2,5,4,0,5,3,3,2,0,0,0,4,1,0,2.74,"Ruge-Jones, Luisa"
CMN,213,65070,Small Group Communication,1,ONL,120211,6,9,6,4,3,2,0,0,0,0,0,0,0,0,3.66,"Macswain, Chandler J"
CMN,213,65071,Small Group Communication,2,ONL,120211,7,6,4,5,3,3,1,0,0,0,0,0,0,0,3.54,"Macswain, Chandler J"
CMN,220,50587,Communicating Public Policy,1,ONL,120211,0,16,3,1,0,1,0,0,0,0,0,0,0,0,3.86,"Rodriguez, Emily M"
CMN,220,50588,Communicating Public Policy,2,ONL,120211,0,18,1,0,0,2,0,0,0,0,0,0,0,0,3.86,"Rodriguez, Emily M"
CMN,230,50599,Intro to Interpersonal Comm,AL1,OLC,120211,39,46,12,12,9,8,8,6,3,6,2,3,8,0,3.21,"Guntzviller, Lisa"
CMN,231,68689,Communication and Conflict,1,ONL,120211,7,5,1,6,6,3,1,1,2,0,0,0,0,0,3.29,"Poole, Marshall S"
CMN,232,50601,Intro to Intercultural Comm,1,ONL,120211,0,12,3,3,4,4,0,0,0,0,1,0,0,0,3.43,"Wilson, Samuel R"
CMN,232,69097,Intro to Intercultural Comm,4,ONL,120211,0,10,7,3,1,5,0,1,0,0,0,0,2,0,3.24,"Wilson, Samuel R"
CMN,250,68691,Social Movement Communication,1,ONL,120211,9,18,3,0,0,0,0,0,0,0,0,0,1,0,3.84,"Huff, Billy"
CMN,260,56847,Intro to Health Communication,1,ONL,120211,1,4,1,2,5,1,0,3,1,2,2,1,4,0,2.26,"Kelpinski, Lindsay F"
CMN,260,50602,Intro to Health Communication,3,ONL,120211,0,1,3,2,6,8,2,2,2,0,0,0,1,0,2.7,"Kelpinski, Lindsay F"
CMN,260,65216,Intro to Health Communication,4,ONL,120211,1,10,9,2,2,1,0,3,0,0,0,1,1,0,3.3,"Liao, Danni"
CMN,260,50603,Intro to Health Communication,5,ONL,120211,0,5,4,3,5,4,2,1,0,1,1,1,2,0,2.76,"Liao, Danni"
CMN,277,50613,Intro to Mediated Comm,AL,OLC,120211,19,17,12,13,9,4,8,3,5,1,5,0,4,0,3.08,"Coles, Stewart M"
CMN,321,50625,Strategies of Persuasion,1,ONL,120211,1,74,13,20,28,3,5,10,3,2,2,6,1,0,3.28,"Murphy, John M"
CMN,323,50635,Argumentation,F,ONL,120211,14,2,3,1,4,0,0,2,2,0,1,0,1,0,3.29,"Jacobs, Curtis S"
CMN,324,71666,Rhetorical Performance Styles,1,ONL,120211,0,25,4,0,2,0,0,0,0,0,0,0,3,0,3.55,"Gailey, Benjamin J"
CMN,336,60185,Family Communication,1,ONL,120211,19,6,0,0,2,0,0,0,1,0,1,0,1,0,3.62,"Ramey, Mary E"
CMN,336,60184,Family Communication,2,ONL,120211,20,5,2,0,1,1,0,0,0,0,1,0,0,0,3.8,"Ramey, Mary E"
CMN,340,52899,Visual Politics,1,ONL,120211,9,7,3,4,1,0,2,0,0,0,0,1,1,0,3.45,"Bacon, Eli T"
CMN,340,60186,Visual Politics,2,ONL,120211,6,5,1,7,2,0,1,1,1,0,0,0,1,0,3.32,"Bacon, Eli T"
CMN,340,60187,Visual Politics,3,ONL,120211,3,8,7,3,6,0,0,0,0,0,1,0,0,0,3.52,"Tscholl, Gabriela"
CMN,345,64998,Visual Media Effects,1,ONL,120211,0,23,7,1,1,2,1,1,0,0,0,0,0,0,3.71,"Bigsby, Elisabeth"
CMN,345,72201,Visual Media Effects,2,ONL,120211,0,17,5,5,5,0,0,1,1,0,0,0,0,0,3.58,"Bigsby, Elisabeth"
CMN,368,54389,Sexual Communication,AL1,OLC,120211,40,86,31,15,15,6,3,3,3,1,1,0,1,0,3.65,"Ramey, Mary E"
CMN,375,52635,The American Family,GG,ONL,120211,49,29,11,1,4,1,3,1,0,0,0,0,0,0,3.83,"Giorgio, Grace A"
CMN,396,50646,Rhetoric of Theatre,D,ONL,120211,1,4,2,1,4,2,1,1,2,0,1,0,4,0,2.46,"Bunch, Caroline M"
CMN,396,50641,Comm & Public Opinion,E,ONL,120211,4,7,7,2,4,3,2,3,0,0,1,1,1,0,3.11,"Van Duyn, Emily E"
CMN,396,50638,Applied Org Comm,F,ONL,120211,5,2,5,3,6,2,1,0,3,0,1,1,1,0,2.96,"Wright-Dixon, Trina J"
CMN,396,50642,"Race, Class, Gender & Work",J,ONL,120211,1,1,2,3,4,6,8,1,0,3,1,2,1,0,2.43,"Wright-Dixon, Trina J"
CMN,396,50882,Black Freedom Stuggle,M,ONL,120211,1,8,3,2,2,0,0,2,4,0,1,2,3,0,2.6,"Murphy, John M"
CMN,410,52643,Workplace Comm Technology,GR,ONL,120211,0,18,6,0,5,3,0,0,0,0,0,1,0,0,3.57,"Barley, William"
CMN,412,50650,Adv Organizational Comm,GR,ONL,120211,1,7,8,0,2,1,0,2,1,0,1,0,0,0,3.33,"Lammers, John C"
CMN,424,50656,Campaigning to Win,GR,ONL,120211,5,10,5,1,2,0,0,0,0,0,0,0,0,0,3.81,"Althaus, Scott"
CMN,432,50660,Gender Communication,1,ONL,120211,22,15,0,2,0,0,1,0,0,0,0,0,0,0,3.92,"Huff, Billy"
CMN,432,54585,Gender Communication,2,ONL,120211,14,17,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Huff, Billy"
CMN,435,50993,Adv Interpersonal Comm,UG,ONL,120211,24,4,2,0,0,2,0,0,0,0,0,0,0,0,3.9,"Guntzviller, Lisa"
CMN,437,52654,Comm in Personal Relationships,GR,ONL,120211,6,11,2,2,2,1,2,0,0,2,0,0,1,0,3.35,"Knobloch, Leanne"
CMN,462,52656,Interpersonal Health Comm,1GR,ONL,120211,0,9,7,1,1,0,1,0,2,1,0,0,2,0,3.15,"Thompson, Charee M"
CMN,462,71681,Interpersonal Health Comm,2GR,ONL,120211,0,19,3,2,1,2,1,0,3,0,0,0,2,0,3.33,"Thompson, Charee M"
CMN,463,50661,Organizational Health Comm,GR,ONL,120211,2,14,3,1,2,4,0,4,0,0,0,1,0,0,3.36,"Lammers, John C"
CMN,465,52902,Social Marketing,GR,ONL,120211,1,11,5,8,8,0,0,0,0,0,0,0,0,0,3.56,"Quick, Brian L"
CMN,496,72841,Provider Patient Communication,EH,ONL,120211,5,7,6,4,1,1,0,0,0,0,0,0,0,0,3.71,"Hsieh, Elaine K"
CPSC,113,71559,"Environment, Agric, & Society",A,Onl,120211,32,9,3,6,7,0,2,0,0,0,1,0,1,0,3.63,"Christianson, Reid D"
CPSC,116,48193,The Global Food Production Web,A,ONL,120211,0,155,0,0,21,0,0,8,0,0,1,0,5,0,3.68,"Bohn, Martin O"
CPSC,117,66101,Agric. & Science of Coffee,A,Onl,120211,2,25,7,2,8,0,3,2,1,1,0,1,0,0,3.44,"Margenot, Andrew J"
CPSC,131,60004,Agriculture in Mythology,ONL,Onl,120211,0,194,0,0,22,0,0,16,0,0,7,0,24,1,3.35,"Rayburn, A L"
CPSC,212,71569,Intro to Plant Protection,AL1,OLC,120211,1,7,1,0,5,3,0,6,1,0,3,0,2,0,2.6,"Schroeder, Nathan E"
CPSC,265,31495,Genetic Engineering Lab,A,OLB,120211,0,17,0,5,0,0,1,0,0,0,0,0,0,0,3.78,"Lambert, Kris N"
CPSC,418,31547,Crop Growth and Management,A,Onl,120211,37,5,0,3,1,0,0,0,0,0,0,0,1,0,3.85,"Villamil, Maria B"
CPSC,440,31578,Applied Statistical Methods I,AL1,OLC,120211,6,17,22,9,9,3,5,2,1,1,2,1,1,0,3.28,"Lipka, Alexander E"
CS,101,31018,Intro Computing: Engrg & Sci,AL1,OLC,120211,155,286,51,33,19,13,13,11,7,6,1,3,14,0,3.64,"Davis, Neal E"
CS,105,31127,Intro Computing: Non-Tech,AL1,OLC,120211,29,84,39,28,45,21,20,21,19,7,5,2,10,0,3.08,"Zilles, Craig"
CS,105,31128,Intro Computing: Non-Tech,AL2,OLC,120211,18,93,39,42,34,9,21,24,12,7,6,4,8,0,3.12,"Zilles, Craig"
CS,125,31152,Intro to Computer Science,ALP,OLC,120211,46,273,42,21,27,16,15,17,9,0,18,0,18,0,3.44,"Challen, Geoffrey W"
CS,126,65120,Software Design Studio,SD1,ONL,120211,14,184,50,28,14,4,8,4,2,3,4,2,11,0,3.54,"Woodley, Michael J"
CS,173,39311,Discrete Structures,AL1,OLC,120211,8,48,38,36,19,14,11,5,5,2,3,1,2,0,3.27,"Fleck, Margaret M"
CS,173,61916,Discrete Structures,AL2,OLC,120211,15,38,36,17,23,9,12,9,2,3,1,2,1,0,3.27,"Fleck, Margaret M"
CS,173,72799,Discrete Structures,BL1,OLC,120211,2,29,20,23,11,16,7,12,8,8,9,4,3,0,2.8,"Cosman, Benjamin L"
CS,173,50093,Discrete Structures,BLR,OLC,120211,2,32,32,36,18,11,16,10,7,3,5,2,2,0,3.05,"Cosman, Benjamin L"
CS,173,48263,Discrete Structures,CL1,OLC,120211,4,10,8,10,7,3,5,5,3,2,2,2,4,0,2.77,"Parthasarathy, Madhusudan"
CS,196,31193,Freshman Honors,25,OLC,120211,33,17,3,1,0,1,0,0,0,0,0,0,1,0,3.88,"Challen, Geoffrey W"
CS,199,56371,Intro to Computer Science II,128,OLC,120211,0,18,4,5,7,3,1,0,2,2,0,0,0,0,3.35,"Nowak, Michael"
CS,210,31205,Ethical & Professional Issues,AL1,OLC,120211,4,89,3,6,8,2,1,2,1,0,1,0,1,0,3.74,"Cunningham, Ryan M"
CS,225,31208,Data Structures,AL1,OLC,120211,30,326,34,28,19,21,15,24,11,15,15,6,27,0,3.32,"Evans, Graham C"
CS,233,61689,Computer Architecture,AL1,ONL,120211,80,69,6,2,13,1,2,11,1,3,1,0,8,0,3.55,"Herman, Geoffrey L"
CS,233,61827,Computer Architecture,AL2,ONL,120211,59,77,7,2,19,1,0,11,2,1,8,0,4,0,3.51,"Herman, Geoffrey L"
CS,240,71799,Intro to Computer Systems,ICS,OLC,120211,3,21,3,4,0,0,1,0,3,1,1,0,3,0,3.25,"Fagen-Ulmschnei, Wade A"
CS,241,43556,System Programming,AL1,OLC,120211,72,107,19,14,14,7,16,12,14,4,14,4,12,0,3.24,"Angrave, Lawrence"
CS,242,43557,Programming Studio,AL1,OLC,120211,28,34,15,15,14,11,4,4,1,4,1,1,3,0,3.34,"Woodley, Michael J"
CS,296,31262,Honors Course,25,ONL,120211,23,32,5,1,0,1,0,1,0,1,1,1,0,0,3.78,"Solomon, Brad R"
CS,357,50106,Numerical Methods I,N,ONL,120211,87,91,29,13,14,7,7,14,11,9,14,7,14,0,3.2,"Silva, Mariana T"
CS,361,65082,Prob & Stat for Computer Sci,AL1,OLC,120211,68,35,17,19,14,7,8,6,7,5,4,0,3,0,3.37,"Liu, Hongye"
CS,374,65088,Intro to Algs & Models of Comp,AL1,OLC,120211,16,36,35,41,37,44,41,34,17,25,9,6,17,0,2.62,"Chekuri, Chandra S"
CS,374,67005,Intro to Algs & Models of Comp,BL1,OLC,120211,9,17,22,18,20,17,26,21,12,9,3,6,2,0,2.7,"Kani, Nickvash"
CS,411,67992,Database Systems,DSO,ONL,120211,15,27,13,8,9,11,7,3,2,0,0,1,4,0,3.25,"Chang, Kevin C"
CS,411,31352,Database Systems,N3,ONL,120211,66,147,62,48,23,19,11,12,10,4,3,1,6,0,3.48,"Alawini, Abdussalam A"
CS,412,65867,Introduction to Data Mining,DSO,ONL,120211,22,57,41,18,10,5,1,0,0,0,1,0,4,0,3.6,"Han, Jiawei"
CS,412,63461,Introduction to Data Mining,P3,ONL,120211,45,35,20,14,6,4,4,3,1,0,4,0,7,0,3.44,"Banerjee, Arindam"
CS,418,31359,Interactive Computer Graphics,AL1,ONL,120211,7,26,16,13,12,6,4,4,4,1,10,0,3,0,3.03,"Shaffer, Eric G"
CS,418,69455,Interactive Computer Graphics,CPS,ONL,120211,4,13,3,8,1,2,1,1,2,0,1,0,1,0,3.32,"Shaffer, Eric G"
CS,419,31366,Production Computer Graphics,C3,OLC,120211,4,16,4,3,0,1,0,2,0,0,0,0,2,0,3.51,"Shaffer, Eric G"
CS,421,31375,Progrmg Languages & Compilers,B3,ONL,120211,58,61,0,12,7,0,12,4,0,34,3,0,6,0,3.16,"Beckman, Mattox A"
CS,421,48194,Progrmg Languages & Compilers,D3,ONL,120211,55,44,0,15,5,0,5,1,0,10,2,0,3,0,3.5,"Beckman, Mattox A"
CS,423,31378,Operating Systems Design,C3,ONL,120211,7,39,10,5,11,2,6,2,2,0,0,0,0,0,3.56,"Fagen-Ulmschnei, Wade A"
CS,425,31384,Distributed Systems,T3,OLC,120211,13,15,28,19,18,24,20,10,6,2,0,0,6,0,2.96,"Mittal, Radhika"
CS,433,31405,Computer System Organization,S3,ONL,120211,4,3,6,2,4,2,0,0,0,0,0,0,0,0,3.55,"Fletcher, Christopher W"
CS,440,31423,Artificial Intelligence,Q3,ONL,120211,29,141,39,26,32,8,9,20,5,0,2,1,0,0,3.53,"Hasegawa-Johnso, Mark A"
CS,445,68994,Computational Photography,C3,ONL,120211,8,30,7,3,1,1,0,0,1,0,0,1,1,0,3.7,"Hoiem, Derek W"
CS,445,70855,Computational Photography,DSO,ONL,120211,8,16,10,5,6,2,0,0,3,0,1,0,3,0,3.31,"Hoiem, Derek W"
CS,446,31421,Machine Learning,P3,ONL,120211,3,26,21,6,13,7,3,2,1,0,0,0,5,0,3.26,"Telgarsky, Matus J"
CS,446,68039,Machine Learning,R3,OLC,120211,3,24,26,13,5,7,3,2,1,1,0,0,2,0,3.4,"Schwing, Alexander G"
CS,450,31427,Numerical Analysis,B3,ONL,120211,34,31,20,14,5,6,9,4,2,1,0,0,1,0,3.52,"Solomonik, Edgar V"
CS,461,48199,Computer Security I,AL4,OLC,120211,5,24,14,14,29,12,1,14,4,2,2,2,2,0,3.01,"Bailey, Michael D"
CS,463,48205,Computer Security II,P3,ONL,120211,3,17,7,0,1,2,0,2,0,1,0,0,0,0,3.61,"Wang, Gang"
CS,465,65863,User Interface Design,M2,LCD,120211,0,9,5,10,7,2,2,1,0,0,0,0,0,0,3.35,"Bailey, Brian P"
CS,465,43587,User Interface Design,M3,OLC,120211,1,21,9,9,16,1,2,2,0,0,0,0,1,0,3.39,"Bailey, Brian P"
CS,466,54552,Introduction to Bioinformatics,B3,ONL,120211,5,71,3,4,8,2,0,1,0,0,0,0,0,0,3.84,"Peng, Jian"
CS,467,56868,Social Visualization,SV3,ONL,120211,15,43,10,4,3,0,0,0,0,0,0,0,0,0,3.88,"Karahalios, Kyratso G"
CS,473,31457,Algorithms,AL1,ONL,120211,1,8,2,1,6,2,4,2,0,0,0,0,0,0,3.21,"Mehta, Ruta"
CS,473,48274,Algorithms,AL3,ONL,120211,3,8,4,8,6,3,1,2,1,1,1,0,0,0,3.2,"Mehta, Ruta"
CS,484,69486,Parallel Programming,DSO,ONL,120211,0,55,10,2,6,1,1,1,0,0,3,0,3,0,3.55,"Rauchwerger, Lawrence"
CS,484,60443,Parallel Programming,PP3,ONL,120211,2,18,1,0,2,1,0,0,0,0,0,0,0,0,3.87,"Rauchwerger, Lawrence"
CS,498,65685,Applied Machine Learning,AML,ONL,120211,1,59,3,2,0,1,2,3,3,0,1,0,3,0,3.57,"Morales Aguirre, Marco An"
CS,498,67942,Applied Machine Learning,AMO,ONL,120211,18,221,17,3,2,2,0,0,1,0,1,0,4,0,3.88,"Morales Aguirre, Marco An"
CS,498,60221,Computational Advertising,CA3,ONL,120211,6,26,11,5,1,0,0,1,0,0,0,0,0,0,3.81,"Sundaram, Hari"
CS,498,40484,Intro to Deep Learning,DL4,ONL,120211,37,99,2,3,10,4,0,6,1,1,2,1,1,0,3.71,"Lazebnik, Svetlana"
CS,498,65868,Cloud Computing Applications,DSO,ONL,120211,20,129,29,27,38,2,5,10,4,1,6,0,3,0,3.49,"Farivar, Reza"
CS,498,68120,Data Science & Analytics,DSU,OLC,120211,1,7,4,4,3,3,4,2,1,0,2,0,0,0,3.08,"Iyer, Ravishankar K"
CS,498,55128,AI for Robot Manipulation,IR1,ONL,120211,5,8,3,1,0,3,0,0,0,0,0,0,2,0,3.39,"Hauser, Kris"
CS,498,69725,Internet of Things,ITO,ONL,120211,41,39,5,3,3,0,0,1,0,0,4,0,3,0,3.67,"Caesar, Matthew C"
CS,498,47219,Trustworthy Machine Learning,LB1,ONL,120211,3,15,0,3,1,0,0,2,0,0,0,0,0,0,3.7,"Li, Bo"
CS,498,39660,Audio Computing Lab,PS3,ONL,120211,12,25,4,0,0,3,0,4,2,0,0,0,0,0,3.65,"Smaragdis, Paris"
CS,498,47282,Reinforcement Learning,RL1,ONL,120211,12,17,2,6,5,2,0,2,0,0,0,0,0,0,3.65,"Jiang, Nan"
CS,510,71756,Advanced Information Retrieval,A1,ONL,120211,9,36,4,7,4,1,1,1,0,0,0,0,0,0,3.76,"Zhai, Chengxiang"
CS,512,31604,Data Mining Principles,F,ONL,120211,2,15,16,15,5,0,2,2,5,0,2,0,0,0,3.29,"Tong, Hanghang"
CS,525,73186,Advanced Distributed Systems,DSO,ONL,120211,2,5,10,8,2,0,0,0,0,0,0,0,0,0,3.61,"Gupta, Indranil"
CS,525,46186,Advanced Distributed Systems,S,ONL,120211,5,13,11,17,2,2,0,0,0,0,0,0,0,0,3.61,"Gupta, Indranil"
CS,533,31610,Parallel Computer Architecture,S,ONL,120211,5,13,2,2,6,1,0,0,0,0,0,0,0,0,3.68,"Torrellas, Josep"
CS,538,63702,Advanced Computer Networks,N,ONL,120211,2,24,1,2,1,0,0,0,0,0,1,0,0,0,3.82,"Godfrey, Philip B"
CS,555,50117,Numerical Methods for PDEs,N,ONL,120211,6,14,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Fischer, Paul"
CS,574,60442,Randomized Algorithms,RA,ONL,120211,4,9,6,6,5,0,0,0,0,0,0,0,0,0,3.63,"Chan, Timothy M"
CS,598,39669,Advanced Computer Vision,ACV,ONL,120211,5,19,0,0,1,0,0,0,0,0,0,0,1,0,3.81,"Wang, Yuxiong"
CS,598,65866,Advanced Bayesian Modeling,DSO,ONL,120211,8,29,6,9,7,1,1,6,0,4,2,0,1,0,3.32,"Park, Trevor H"
CS,598,62819,Deep Learning for Healthcare,LHO,ONL,120211,50,145,54,20,6,3,3,1,0,0,0,0,3,0,3.79,"Sun, Jimeng"
CS,598,39670,Probabilistic Graphical Models,OOK,ONL,120211,13,2,0,4,1,1,1,3,0,0,0,0,1,0,3.36,"Koyejo, Oluwasanmi O"
CS,598,40235,Practical Statistical Learning,PSO,ONL,120211,0,54,10,4,7,2,0,3,0,0,0,0,0,0,3.73,"Liang, Feng"
CS,598,69012,HCI for ML,RK,ONL,120211,6,21,1,1,0,0,0,0,0,0,0,0,0,0,3.97,"Kumar, Ranjitha"
CW,100,70284,Intro to Creative Writing,D,ONL,120211,0,17,2,1,2,0,0,0,0,0,0,0,1,0,3.68,"Dudek, John"
CW,100,65948,Intro to Creative Writing,G,ONL,120211,15,0,2,1,1,0,0,1,0,0,0,0,1,0,3.6,"Bales, Amanda M"
CWL,204,71705,US Border Lit and Cultures,AD1,OD,120211,3,4,2,1,5,2,0,1,2,0,1,1,3,0,2.64,"Casey, Mary S"
CWL,207,64924,Indian Cinema in Context,AL1,OLC,120211,10,238,6,2,7,2,0,0,0,0,0,0,4,0,3.89,"Mehta, Rini B"
CWL,242,38885,Modern Masterpieces West Cultr,ADJ,OD,120211,6,7,3,2,3,0,0,0,0,0,0,1,1,0,3.45,"Chitwood, Sarah E"
CWL,242,38886,Modern Masterpieces West Cultr,ADK,OD,120211,5,9,0,1,2,0,0,0,0,0,2,0,2,0,3.21,"Francisco, Meredith"
CWL,242,43794,Modern Masterpieces West Cultr,ADL,OD,120211,2,9,5,1,0,2,1,0,0,1,2,0,1,0,3.2,"Chitwood, Sarah E"
DANC,100,63422,Intro to Contemporary Dance,OL1,ONL,120211,39,10,0,1,0,0,0,0,0,0,0,0,0,0,3.99,"Sapozhnikov, Anna"
DANC,100,70302,Intro to Contemporary Dance,OL2,ONL,120211,21,10,4,0,1,1,1,1,2,0,0,2,1,0,3.49,"Beck, Kenneth D"
DANC,100,63899,Intro to Contemporary Dance,OL3,ONL,120211,24,8,2,4,2,4,0,2,0,0,1,0,2,0,3.48,"Ford, Mary K"
DANC,100,70303,Intro to Contemporary Dance,OL4,ONL,120211,16,14,5,2,3,2,1,0,1,0,2,0,0,0,3.59,"Beck, Kenneth D"
DANC,100,62058,Intro to Contemporary Dance,OL5,ONL,120211,17,13,4,3,0,3,0,1,1,0,0,0,3,0,3.47,"Anderson, Maria C"
DANC,100,73339,Intro to Contemporary Dance,OL6,ONL,120211,0,34,4,1,1,1,0,0,1,0,1,0,5,0,3.38,"Clay, Jaylen D"
EALC,222,34120,Chinese Thought and Culture,A,OLC,120211,0,1,5,6,7,4,3,2,3,1,1,1,0,0,2.74,"Chow, Kai-Wing"
EALC,230,70581,Pop Cultures Contemp East Asia,AL,ONL,120211,18,16,10,7,3,0,0,0,1,0,0,0,1,0,3.69,"Yang, Wenqi"
EALC,275,46135,Masterpieces of East Asian Lit,NG,ONL,120211,4,23,5,1,2,0,0,0,0,0,0,0,2,0,3.67,"Zhang, Shuo"
EALC,285,52437,Intro to Korea Through Film,A,OLC,120211,10,8,4,2,4,1,2,1,0,0,0,0,0,0,3.58,"Song, Myoung-Sun"
ECE,110,32464,Introduction to Electronics,AL1,OLC,120211,3,16,13,19,16,7,4,3,1,1,2,1,3,0,3.09,"Choi, Hyungsoo"
ECE,110,32471,Introduction to Electronics,AL2,OLC,120211,5,67,26,15,14,6,7,4,1,1,0,0,0,0,3.55,"Schmitz, Christopher"
ECE,110,52909,Introduction to Electronics,AL3,OLC,120211,2,22,19,20,16,8,5,7,2,0,1,0,1,0,3.22,"Gilbert, Matthew"
ECE,110,61723,Introduction to Electronics,AL4,OLC,120211,1,10,10,8,7,4,5,2,4,0,1,1,2,0,2.96,"Fang, Kejie"
ECE,120,70763,Introduction to Computing,AL1,OLC,120211,45,29,16,13,8,7,6,4,5,1,1,1,7,0,3.31,"Levchenko, Kirill I"
ECE,120,63651,Introduction to Computing,AL2,OLC,120211,11,15,6,3,9,3,3,3,1,2,3,0,6,0,2.94,"Bhowmik, Ujjal K"
ECE,120,63652,Introduction to Computing,AL3,OLC,120211,5,14,6,6,7,1,1,2,0,1,1,1,0,0,3.36,"Borisov, Nikita"
ECE,205,59020,Electrical & Electronic Ckts,AL1,OLC,120211,113,46,22,19,11,13,17,8,1,1,0,3,2,0,3.55,"Radhakrishnan, Chandrasek"
ECE,206,32485,Electrical & Electronics Lab,F1,OLB,120211,18,5,2,1,1,0,0,0,0,1,0,0,0,0,3.82,"Muralidaran, Siddharth"
ECE,206,32489,Electrical & Electronics Lab,F3,OLB,120211,16,4,3,0,1,0,0,0,0,1,1,0,2,0,3.44,"Lee, Kiwook"
ECE,206,32493,Electrical & Electronics Lab,F5,OLB,120211,10,5,2,1,0,1,0,2,1,0,1,0,1,0,3.33,"Link, Steffen P"
ECE,210,32505,Analog Signal Processing,AL1,OLC,120211,7,11,8,10,12,12,7,8,9,1,4,1,1,0,2.81,"Alvarez, Juan"
ECE,210,32532,Analog Signal Processing,AL2,OLC,120211,2,1,1,7,7,4,8,1,0,3,2,0,1,0,2.63,"Mironenko, Olga"
ECE,210,32533,Analog Signal Processing,AL3,OLC,120211,4,6,3,14,15,9,9,9,5,7,5,4,2,0,2.51,"Han, Aiguo"
ECE,210,55638,Analog Signal Processing,AL4,OLC,120211,5,4,3,9,5,7,5,6,3,6,1,2,3,0,2.54,"Schuh, Jonathon K"
ECE,220,61629,Computer Systems & Programming,BL,LEC,120211,8,16,4,5,5,1,2,1,0,0,0,1,1,0,3.46,"Chen, Yuting W"
ECE,220,63123,Computer Systems & Programming,BL1,OLC,120211,7,22,16,10,7,8,4,3,2,2,2,5,1,0,3.11,"Chen, Yuting W"
ECE,220,63650,Computer Systems & Programming,BL3,OLC,120211,0,6,4,4,3,2,2,6,1,2,0,2,1,0,2.69,"Bhowmik, Ujjal K"
ECE,220,63841,Computer Systems & Programming,BL4,OLC,120211,4,17,7,4,6,7,5,4,2,3,3,0,4,0,2.87,"Mitra, Sayan"
ECE,310,56913,Digital Signal Processing,D,OLC,120211,8,4,1,2,11,4,1,4,1,1,0,0,0,0,3.12,"Moon, Thomas"
ECE,310,65517,Digital Signal Processing,E,OLC,120211,7,16,6,9,9,9,4,9,8,1,1,0,3,0,2.9,"Katselis, Dimitrios"
ECE,310,56914,Digital Signal Processing,G,OLC,120211,6,10,3,3,14,6,6,3,1,2,0,0,2,0,2.99,"Shomorony, Ilan"
ECE,311,56915,Digital Signal Processing Lab,A,OLB,120211,7,9,2,2,2,0,0,0,1,0,0,0,1,0,3.57,"Shanbhag, Naresh R"
ECE,311,56916,Digital Signal Processing Lab,B,OLB,120211,18,12,10,0,1,2,0,0,0,0,0,0,0,0,3.84,"Shanbhag, Naresh R"
ECE,311,56917,Digital Signal Processing Lab,C,OLB,120211,9,8,1,4,2,1,0,2,0,0,0,0,2,0,3.37,"Shanbhag, Naresh R"
ECE,313,48244,Probability with Engrg Applic,C,OD,120211,0,10,9,14,21,6,5,8,2,1,0,0,2,0,2.96,"Chitambar, Eric A"
ECE,313,48245,Probability with Engrg Applic,D,OD,120211,1,11,5,6,22,12,5,6,0,1,1,0,1,0,2.96,"Chen, Xu"
ECE,313,52919,Probability with Engrg Applic,F,OD,120211,5,3,8,10,39,4,4,6,1,0,1,0,1,0,3,"Varshney, Lav R"
ECE,314,65511,Probability in Engineering Lab,A,OLB,120211,4,29,10,11,15,7,3,1,1,0,0,0,2,0,3.37,"Hajek, Bruce"
ECE,316,32661,Ethics and Engineering,E1,OLC,120211,6,17,7,2,4,0,1,0,0,0,0,0,0,0,3.75,"Hillmer, Philip M"
ECE,316,32662,Ethics and Engineering,E2,OLC,120211,9,11,3,4,1,0,0,0,0,0,0,0,0,0,3.83,"Hillmer, Philip M"
ECE,317,57347,ECE Technology & Management,B,OLC,120211,0,14,11,0,2,0,0,0,0,0,0,0,0,0,3.79,"He, Wei"
ECE,329,32666,Fields and Waves I,E,OD,120211,10,8,3,6,3,3,2,2,3,2,2,1,1,0,3.02,"Goddard, Lynford L"
ECE,329,32667,Fields and Waves I,F,OD,120211,4,5,2,2,3,0,5,1,1,1,0,0,0,0,3.15,"Shao, Yang V"
ECE,329,32668,Fields and Waves I,X,OD,120211,2,2,0,2,2,5,2,1,2,0,1,1,1,0,2.56,"Chen, Yun-Sheng"
ECE,330,56900,Power Ckts & Electromechanics,F,OD,120211,1,14,6,8,5,2,4,0,0,0,0,0,0,0,3.46,"Zhang, Richard Y"
ECE,330,72703,Power Ckts & Electromechanics,G,OD,120211,3,7,4,4,1,5,2,0,0,3,0,0,0,0,3.21,"Schuh, Jonathon K"
