Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CPSC,116,48193,The Global Food Production Web,A,LCD,120231,0,107,0,0,6,0,0,1,0,0,0,0,1,0,3.9,"Bohn, Martin O"
CPSC,117,66101,Agric. & Science of Coffee,A,LCD,120231,5,11,3,2,8,0,2,2,2,0,2,0,1,1,3.15,"Margenot, Andrew J"
CPSC,180,34188,Medicinal Plants and Herbology,A,LCD,120231,16,4,0,3,2,0,0,0,0,0,0,0,0,0,3.84,"Riggins, Chance"
CPSC,212,71661,Intro to Plant Protection,AL1,LEC,120231,2,9,0,3,6,3,0,13,0,0,5,0,3,0,2.52,"Schroeder, Nathan E"
CPSC,241,31493,Intro to Applied Statistics,A,LEC,120231,2,2,6,5,5,4,1,0,0,0,0,0,0,0,3.31,"Martin, Nicolas F"
CPSC,418,31547,Crop Growth and Management,A,ONL,120231,33,2,0,2,0,0,1,1,0,0,0,0,0,0,3.87,"Villamil, Maria B"
CPSC,499,68139,Cannabis Flower Production,ONL,Onl,120231,0,10,0,2,9,0,0,1,0,0,1,0,0,0,3.33,"Lee, DoKyoung"
CPSC,540,71656,Applied Statistical Methods II,AL1,LEC,120231,11,16,3,3,0,0,0,0,0,0,0,0,0,0,3.91,"Lipka, Alexander E"
CS,101,31018,Intro Computing: Engrg & Sci,AL1,LEC,120231,59,403,72,32,26,16,12,8,7,6,3,1,11,1,3.67,"Tahboub, Ruby"
CS,105,31127,Intro Computing: Non-Tech,AL1,LEC,120231,13,98,54,51,59,32,23,31,12,10,12,8,17,5,2.95,"Lewis, Colleen M"
CS,124,71571,Intro to Computer Science I,AL1,OLC,120231,0,466,80,44,37,20,12,11,5,5,5,4,22,4,3.57,"Challen, Geoffrey W"
CS,128,71594,Intro to Computer Science II,AL1,OLC,120231,0,683,40,57,42,30,10,17,6,0,16,2,50,11,3.53,"Nowak, Michael"
CS,173,39311,Discrete Structures,AL1,LEC,120231,38,80,61,36,41,23,14,12,13,12,6,6,10,2,3.14,"Cosman, Benjamin L"
CS,173,50093,Discrete Structures,BL2,LEC,120231,24,87,68,55,67,41,27,19,13,20,7,8,9,4,3.03,"Delgosha, Payam"
CS,210,31205,Ethical & Professional Issues,AL1,LCD,120231,2,40,8,6,7,2,0,1,0,0,0,0,0,0,3.72,"Cunningham, Ryan M"
CS,211,71616,Ethical & Professional Conduct,EPC,LCD,120231,5,73,11,11,8,2,0,6,0,0,1,0,1,0,3.66,"Cunningham, Ryan M"
CS,222,71617,Software Design Lab,SDL,LBD,120231,0,308,28,13,6,4,0,0,1,0,0,0,3,0,3.88,"Woodley, Michael J"
CS,225,31208,Data Structures,AL1,LEC,120231,10,307,44,36,32,14,16,13,12,6,9,4,15,3,3.45,"Evans, Graham C"
CS,225,31213,Data Structures,AL3,OLC,120231,0,65,17,9,11,13,7,10,2,2,2,2,14,0,3.02,"Evans, Graham C"
CS,233,61689,Computer Architecture,AL1,LEC,120231,24,144,6,2,22,1,1,3,2,0,1,0,3,1,3.74,"Herman, Geoffrey L"
CS,233,61827,Computer Architecture,BL1,LEC,120231,27,114,6,1,16,2,1,6,0,0,3,0,1,0,3.73,"Herman, Geoffrey L"
CS,277,74116,Algo & Data Stru for Data Sci,AL1,LEC,120231,6,5,1,3,7,3,1,2,1,0,0,0,0,0,3.26,"Solomon, Brad R"
CS,340,74117,Intro to Computer Systems,ICS,LEC,120231,26,61,21,17,8,4,7,2,2,0,4,0,10,0,3.36,"Fagen-Ulmschnei, Wade A"
CS,341,74118,System Programming,AL1,LEC,120231,101,108,23,13,6,3,9,4,3,0,3,2,4,2,3.68,"Angrave, Lawrence"
CS,357,61476,Numerical Methods I,M,OLC,120231,10,113,34,23,12,11,9,10,8,3,4,4,1,2,3.4,"Silva, Mariana T"
CS,357,50106,Numerical Methods I,N,LCD,120231,12,82,23,14,15,6,5,3,4,2,2,0,0,0,3.55,"Silva, Mariana T"
CS,361,65082,Prob & Stat for Computer Sci,AL1,LEC,120231,112,66,48,35,23,16,8,11,5,2,2,1,6,2,3.49,"Liu, Hongye"
CS,374,65088,Intro to Algs & Models of Comp,AL1,LEC,120231,39,105,46,41,25,48,26,25,14,7,6,11,7,3,3.1,"Chekuri, Chandra S"
CS,374,67005,Intro to Algs & Models of Comp,BL1,LEC,120231,22,48,47,27,20,7,0,5,4,4,1,1,8,1,3.32,"Kani, Nickvash"
CS,402,73186,Accel Fund of Computing II,AF2,ONL,120231,7,11,1,4,0,1,0,0,0,0,1,0,0,0,3.71,"Williams, Tiffani L"
CS,403,73187,Accel Fund of Algorithms II,AF3,ONL,120231,6,7,4,2,3,4,1,0,0,0,0,0,0,0,3.53,"Gertner, Yael"
CS,411,67992,Database Systems,DSO,ONL,120231,123,175,12,12,3,6,0,0,3,0,1,0,0,1,3.9,"Chang, Kevin C"
CS,411,31352,Database Systems,N3,LCD,120231,14,327,59,18,8,9,3,6,7,1,0,0,2,0,3.79,"Alawini, Abdussalam A"
CS,412,65867,Introduction to Data Mining,DSO,ONL,120231,29,53,23,17,15,3,0,2,0,0,0,0,2,1,3.65,"Han, Jiawei"
CS,412,63461,Introduction to Data Mining,P3,LCD,120231,9,70,43,37,26,8,4,4,0,0,2,0,1,1,3.54,"Tong, Hanghang"
CS,415,74906,Game Development,GDU,LCD,120231,19,82,10,7,5,5,0,5,4,0,0,0,0,0,3.75,"Shaffer, Eric G"
CS,418,31359,Interactive Computer Graphics,AL1,OLC,120231,8,27,4,2,5,3,4,1,2,1,1,0,10,0,2.96,"Tychonievich, Luther A"
CS,418,69455,Interactive Computer Graphics,CHI,ONL,120231,3,23,3,1,1,0,0,0,0,0,1,1,3,3,3.41,"Tychonievich, Luther A"
CS,420,31370,Parallel Progrmg: Sci & Engrg,D3,LCD,120231,9,16,10,5,1,0,0,0,0,0,0,0,0,0,3.82,"Kanakagiri, Raghavendra"
CS,421,31375,Progrmg Languages & Compilers,B3,LCD,120231,101,123,31,23,22,15,8,11,10,7,7,6,14,0,3.36,"Gunter, Elsa"
CS,421,63756,Progrmg Languages & Compilers,C3,OLC,120231,5,10,2,3,2,2,1,2,0,2,0,0,0,0,3.37,"Gunter, Elsa"
CS,425,31384,Distributed Systems,T3,LCD,120231,13,25,36,26,26,17,14,3,6,3,1,0,3,1,3.19,"Mittal, Radhika"
CS,431,31393,Embedded Systems,AL3,LEC,120231,11,9,6,1,2,0,0,0,0,0,0,0,0,0,3.84,"Sha, Lui R"
CS,433,31405,Computer System Organization,S3,LCD,120231,4,13,10,3,2,4,0,1,1,0,0,0,0,0,3.57,"Fletcher, Christopher W"
CS,437,73195,Topics in Internet of Things,DSO,ONL,120231,43,18,3,1,2,1,0,0,0,0,0,0,1,0,3.87,"Caesar, Matthew C"
CS,437,73193,Topics in Internet of Things,IT3,ONL,120231,72,44,8,3,2,2,0,0,0,0,2,0,0,0,3.9,"Caesar, Matthew C"
CS,438,31410,Communication Networks,R3,LCD,120231,10,48,50,28,22,2,0,0,0,0,0,0,3,0,3.57,"Vasisht, Deepak"
CS,440,31423,Artificial Intelligence,Q3,LCD,120231,31,158,86,65,66,17,9,17,2,1,3,4,7,0,3.43,"Hasegawa-Johnso, Mark A"
CS,441,73207,Applied Machine Learning,DSO,ONL,120231,18,160,37,14,1,3,0,1,0,1,0,0,0,2,3.87,"Morales Aguirre, Marco An"
CS,441,73205,Applied Machine Learning,MLU,LCD,120231,284,23,11,5,4,1,2,2,2,0,0,0,5,0,3.88,"Hoiem, Derek W"
CS,443,74871,Reinforcement Learning,RLU,LEC,120231,10,12,6,7,12,5,4,0,0,1,1,1,0,2,3.31,"Jiang, Nan"
CS,444,73329,Deep Learning for Compt Visn,CVU,LCD,120231,51,171,3,7,15,3,1,5,0,0,1,0,2,1,3.82,"Lazebnik, Svetlana"
CS,445,68994,Computational Photography,C3,ONL,120231,33,40,24,9,4,2,1,3,0,2,1,1,2,0,3.63,"Wang, Yuxiong"
CS,445,70855,Computational Photography,DSO,ONL,120231,9,22,16,7,2,2,0,2,0,2,2,1,2,3,3.38,"Wang, Yuxiong"
CS,446,31421,Machine Learning,P3,ONL,120231,11,43,39,23,12,9,5,7,1,0,2,2,0,1,3.42,"Telgarsky, Matus J"
CS,447,74372,Natural Language Processing,NL3,LCD,120231,33,47,36,16,5,6,2,1,0,0,0,0,2,0,3.68,"Hockenmaier, Julia C"
CS,448,72377,Audio Computing Laboratory,PSU,LCD,120231,31,27,7,0,5,0,0,3,0,0,0,0,1,0,3.78,"Smaragdis, Paris"
CS,450,31427,Numerical Analysis,B3,LCD,120231,15,18,17,20,7,11,5,1,1,1,1,0,2,0,3.33,"Solomonik, Edgar V"
CS,461,48199,Computer Security I,AL4,LCD,120231,10,12,21,14,21,15,11,11,7,3,3,4,3,0,2.84,"Levchenko, Kirill I"
CS,463,49056,Computer Security II,DSO,ONL,120231,42,13,16,6,5,0,2,0,0,0,1,0,2,1,3.67,"Wang, Gang"
CS,463,48205,Computer Security II,P3,ONL,120231,37,2,3,1,0,1,0,1,0,0,0,0,1,0,3.82,"Wang, Gang"
CS,464,73208,Topics in Societal Impacts,CAC,LCD,120231,12,22,1,3,2,1,0,0,0,0,0,0,0,0,3.86,"Cobb, Camille M"
CS,469,74359,Comp Adv Infrastructure,ADU,LCD,120231,23,41,7,1,2,0,0,1,0,0,0,0,0,0,3.91,"Sundaram, Hari"
CS,473,31457,Algorithms,AL1,LEC,120231,6,13,20,17,12,9,5,1,3,0,2,0,3,0,3.15,"Chan, Timothy M"
CS,477,39588,Formal Software Devel Methods,B3,LCD,120231,13,18,19,12,6,3,2,0,0,0,0,0,2,1,3.55,"Singh, Gagandeep"
CS,498,59276,Cloud Computing Applications,CCG,ONL,120231,28,81,12,4,15,1,1,2,0,1,2,0,0,0,3.76,"Farivar, Reza"
CS,498,65868,Cloud Computing Applications,DSO,ONL,120231,47,142,33,22,43,6,5,5,1,0,1,0,2,1,3.65,"Farivar, Reza"
CS,498,40801,Intro to Machine Perception,MPU,LEC,120231,35,14,1,1,3,0,0,0,0,0,1,0,2,0,3.76,"Wang, Shenlong"
CS,500,72383,Topics in Comp Ed Rsrch,CED,LCD,120231,1,17,2,1,1,1,0,0,0,0,0,0,0,0,3.84,"Cunningham, Kathryn I"
CS,510,72449,Advanced Information Retrieval,A1,LCD,120231,45,32,9,2,3,0,0,0,0,0,0,0,0,0,3.92,"Zhai, Chengxiang"
CS,523,31605,Advanced Operating Systems,E,LCD,120231,5,13,6,5,0,0,0,0,0,0,0,0,0,0,3.82,"Xu, Tianyin"
CS,525,46186,Advanced Distributed Systems,S,LEC,120231,4,11,10,6,7,0,0,0,0,0,0,0,0,0,3.62,"Gupta, Indranil"
CS,527,68988,Topics in Software Engineering,S,LEC,120231,0,17,8,3,0,0,0,0,0,0,0,0,0,0,3.83,"Zhang, Lingming"
CS,538,63702,Advanced Computer Networks,N,LEC,120231,3,32,19,3,2,0,0,0,0,0,0,0,0,0,3.83,"Godfrey, Philip B"
CS,565,46236,Human-Computer Interaction,HCI,LEC,120231,2,72,22,8,8,2,1,2,0,0,0,0,0,0,3.75,"Bailey, Brian P"
CS,568,74383,User-Centered Machine Learning,C,LCD,120231,52,13,4,0,0,0,0,1,0,0,0,0,0,0,3.95,"Kumar, Ranjitha"
CS,598,43732,Deep Lrng for Healthcare,DLH,ONL,120231,139,96,39,18,10,5,0,1,0,0,0,0,2,1,3.83,"Sun, Jimeng"
CS,598,60197,Transfer Learning,HAZ,LCD,120231,3,72,8,0,5,0,0,1,0,0,0,0,1,0,3.85,"Zhao, Han"
CS,598,43810,ML for Software Engineering,JBR,LCD,120231,6,15,2,6,1,1,0,0,0,0,0,0,0,0,3.77,"Jabbarvand Behr, Reyhaneh"
CS,598,62819,Deep Learning For Healthcare,LHO,ONL,120231,12,11,4,0,0,1,0,0,0,0,0,0,0,0,3.91,"Sun, Jimeng"
CW,100,70284,Intro to Creative Writing,D,LCD,120231,0,9,0,2,1,1,0,2,0,1,3,0,2,0,2.7,"Sanders, Ted"
CW,100,63861,Intro to Creative Writing,F,LCD,120231,0,11,7,3,0,1,1,0,0,0,0,0,0,0,3.68,"Price, Julie P"
CW,100,65948,Intro to Creative Writing,G,LCD,120231,0,19,3,2,0,0,0,0,0,0,0,0,0,0,3.9,"Price, Julie P"
CW,100,73794,Intro to Creative Writing,P,LCD,120231,18,1,2,1,0,0,0,1,0,0,0,0,0,0,3.86,"Bales, Amanda M"
CW,243,60104,The Craft Essay,B,LCD,120231,2,8,3,4,1,0,0,1,0,0,1,0,1,2,3.35,"McVicker, Zachariah P"
CWL,207,65011,Indian Cinema in Context,A2,LCD,120231,0,260,27,4,1,0,0,0,0,0,0,0,0,1,3.96,"Mehta, Rini B"
CWL,242,30935,Modern Masterpieces West Cultr,AL1,LEC,120231,0,35,15,10,7,6,1,2,0,2,0,0,4,0,3.35,"Barnard, John L"
DANC,100,72285,Intro to Contemporary Dance,1,LEC,120231,0,21,2,0,1,1,0,0,1,0,0,0,1,0,3.65,"Gilmore, Adanya N"
DANC,100,40256,Intro to Contemporary Dance,2,LEC,120231,12,5,4,1,0,1,0,0,0,0,0,0,0,0,3.86,"Tecza, Aleksander"
DANC,100,70302,Intro to Contemporary Dance,OL2,ONL,120231,14,27,2,2,1,0,0,1,0,0,0,0,0,0,3.89,"Rogovoy, Anna P"
DANC,116,74246,Dance I: Social Dances,C,LAB,120231,2,16,3,0,0,1,0,1,0,0,0,0,0,0,3.81,"Lim, Sojung"
DANC,116,74253,Dance I: Ballet,G,LAB,120231,10,11,1,2,1,1,0,0,0,0,0,0,0,0,3.85,"Chin, Abigail W"
DANC,200,74250,Explore Music through Dance,OL,ONL,120231,0,48,4,3,2,1,1,0,0,1,0,0,2,0,3.69,"Henss, Jacob M"
DANC,201,70305,Yoga Practicum,B,LAB,120231,1,18,2,3,1,0,0,0,1,0,0,0,0,0,3.77,"Marini, Nicole J"
DANC,340,51229,Dancing Black Popular Culture,OL,OLB,120231,1,12,5,3,4,4,2,1,1,1,0,1,0,0,3.24,"Bowie, Joe H"
EALC,230,70581,Pop Cultures Contemp East Asia,GP,LEC,120231,31,49,22,6,6,1,2,2,0,0,1,0,0,0,3.76,"Persiani, Gian Piero"
EALC,250,46155,Intro to Japanese Culture,AD3,DIS,120231,5,3,3,3,5,0,0,0,0,0,1,0,1,1,3.29,"Neuburger, Langston P"
EALC,285,52437,Intro to Korea Through Film,A,LCD,120231,13,8,6,2,0,0,0,0,1,0,0,0,0,0,3.81,"Song, Myoung-Sun"
EALC,365,44673,Contemporary Korean Society,F,LCD,120231,7,7,4,6,2,2,0,0,1,0,0,0,1,0,3.46,"Song, Myoung-Sun"
ECE,110,32464,Introduction to Electronics,AL1,OLC,120231,6,14,6,10,8,4,4,2,2,2,0,0,4,1,3.05,"Gilbert, Matthew"
ECE,110,32471,Introduction to Electronics,AL2,LEC,120231,17,30,21,19,17,8,6,10,3,3,4,0,8,2,3.07,"Schuh, Jonathon K"
ECE,110,52909,Introduction to Electronics,AL3,LEC,120231,7,22,5,10,11,6,2,8,1,2,7,2,4,1,2.87,"Choi, Hyungsoo"
ECE,110,61723,Introduction to Electronics,AL4,LEC,120231,19,25,10,12,12,12,9,7,7,6,1,2,15,2,2.76,"Shao, Yang V"
ECE,120,61606,Introduction to Computing,AL,LEC,120231,23,26,13,8,11,4,1,1,0,1,1,0,2,0,3.52,"Bhowmik, Ujjal K"
ECE,120,63651,Introduction to Computing,AL2,LEC,120231,20,29,12,7,9,6,2,2,1,1,2,0,1,1,3.48,"Dong, Roy"
ECE,120,63653,Introduction to Computing,AL4,LEC,120231,25,16,15,11,8,4,4,1,1,1,0,0,3,1,3.42,"Aggarwal, Anu"
ECE,120,71191,Introduction to Computing,ZJ1,LCD,120231,74,41,10,3,4,0,1,2,0,1,0,1,6,0,3.69,"Bhowmik, Ujjal K"
ECE,205,59020,Electrical & Electronic Ckts,AL1,LEC,120231,109,65,35,16,17,12,11,10,5,1,0,0,0,0,3.62,"Ravaioli, Umberto"
ECE,206,32493,Electrical & Electronics Lab,F5,LAB,120231,0,17,5,1,0,6,1,0,0,0,0,0,0,0,3.6,"Radhakrishnan, Chandrasek"
ECE,210,32505,Analog Signal Processing,AL1,LEC,120231,3,9,1,3,9,3,2,5,7,3,3,2,3,1,2.48,"Alvarez, Juan"
ECE,210,32532,Analog Signal Processing,AL2,LEC,120231,4,4,8,7,20,10,5,5,8,4,4,2,3,1,2.58,"Mironenko, Olga"
ECE,210,32533,Analog Signal Processing,AL3,LEC,120231,8,7,5,10,8,5,13,9,9,4,2,6,7,1,2.4,"Chen, Xu"
ECE,210,55638,Analog Signal Processing,AL4,LEC,120231,5,3,3,13,17,14,12,7,4,4,1,4,4,0,2.55,"Schmitz, Christopher"
ECE,220,61629,Computer Systems & Programming,BL,LEC,120231,3,12,7,13,9,8,2,3,2,1,2,4,2,0,2.9,"Bhowmik, Ujjal K"
ECE,220,63649,Computer Systems & Programming,BL2,LEC,120231,12,33,35,18,13,12,11,7,4,6,1,4,8,0,3.03,"Chen, Yuting W"
ECE,220,63650,Computer Systems & Programming,BL3,LEC,120231,4,11,13,11,11,10,9,10,7,2,2,3,9,0,2.58,"Hu, Yih-Chun"
ECE,310,56913,Digital Signal Processing,D,LEC,120231,2,11,10,2,5,6,1,1,5,0,4,0,1,0,2.98,"Liang, Zhi-Pei"
ECE,310,65517,Digital Signal Processing,E,LEC,120231,6,13,15,15,9,5,9,8,4,0,1,0,0,0,3.13,"Moon, Thomas"
ECE,310,56914,Digital Signal Processing,G,LEC,120231,4,14,8,17,7,8,7,7,5,0,0,2,0,0,3.04,"Snyder, Corey E"
ECE,311,56916,Digital Signal Processing Lab,B,LAB,120231,11,18,8,3,1,0,0,0,0,0,0,0,0,0,3.86,"Okubo, Ryu"
ECE,311,56917,Digital Signal Processing Lab,C,LAB,120231,6,16,6,5,1,1,2,1,0,0,0,0,1,0,3.56,"Okubo, Ryu"
ECE,313,48244,Probability with Engrg Applic,C,DIS,120231,3,17,8,4,20,9,7,10,4,0,2,0,2,1,2.93,"Shomorony, Ilan"
ECE,313,48245,Probability with Engrg Applic,D,DIS,120231,7,11,8,5,12,8,7,8,9,0,3,0,1,0,2.86,"Do, Minh N"
ECE,313,52919,Probability with Engrg Applic,F,DIS,120231,5,12,11,9,17,15,7,8,7,0,0,0,4,0,2.88,"Chen, Xu"
ECE,314,65512,Probability in Engineering Lab,B,LAB,120231,10,28,4,2,0,2,0,0,2,0,0,0,0,0,3.79,"Hajek, Bruce"
ECE,329,32666,Fields and Waves I,E,DIS,120231,13,9,4,5,8,4,3,3,1,0,2,0,2,0,3.16,"Goddard, Lynford L"
ECE,330,56899,Power Ckts & Electromechanics,C,DIS,120231,5,12,5,4,12,2,2,5,2,2,0,0,0,0,3.17,"Zhang, Richard Y"
ECE,330,56900,Power Ckts & Electromechanics,F,DIS,120231,8,22,10,8,12,7,4,5,3,1,2,0,0,0,3.24,"Schuh, Jonathon K"
ECE,333,52523,Green Electric Energy,B,LEC,120231,5,9,23,12,14,10,5,4,1,3,0,0,0,0,3.19,"Mironenko, Olga"
ECE,340,56894,Semiconductor Electronics,C,DIS,120231,2,12,1,2,6,0,1,10,1,0,4,0,2,0,2.74,"Dallesasse, John M"
ECE,340,56895,Semiconductor Electronics,X,DIS,120231,2,5,0,0,10,3,2,8,1,0,1,0,3,0,2.55,"Bogdanov, Simeon"
ECE,342,60408,Electronic Circuits,B,LEC,120231,4,29,11,18,7,2,4,2,2,0,2,1,2,0,3.31,"Radhakrishnan, Chandrasek"
ECE,342,56912,Electronic Circuits,C,LEC,120231,5,11,10,2,5,2,2,2,2,0,0,1,1,0,3.26,"Radhakrishnan, Chandrasek"
ECE,343,60160,Electronic Circuits Laboratory,S,LAB,120231,4,15,1,2,1,0,1,0,0,0,0,0,0,0,3.82,"Radhakrishnan, Chandrasek"
ECE,385,32782,Digital Systems Laboratory,AL1,LEC,120231,46,149,35,37,25,11,7,3,1,2,1,1,0,0,3.66,"Cheng, Zuofu"
ECE,391,45210,Computer Systems Engineering,AL,LEC,120231,11,69,26,27,36,7,12,11,5,2,2,0,10,1,3.19,"Borisov, Nikita"
ECE,395,32766,Advanced Digital Projects Lab,A,LEC,120231,6,7,3,1,2,2,0,0,0,0,0,0,0,0,3.74,"Smith, Casey J"
ECE,402,62076,Electronic Music Synthesis,AL,DIS,120231,7,7,6,2,5,5,2,1,1,0,0,0,0,1,3.37,"Cheng, Zuofu"
ECE,408,56561,Applied Parallel Programming,AL,LEC,120231,7,22,24,22,28,12,9,12,5,0,1,2,2,2,3.08,"Kindratenko, Volodymyr"
ECE,411,32816,Computer Organization & Design,AL,LEC,120231,8,11,17,15,9,14,4,2,3,1,2,0,0,1,3.19,"Kim, Nam Sung"
ECE,416,49920,Biosensors,A,LEC,120231,10,6,0,2,5,0,1,1,0,0,0,0,1,0,3.46,"Cunningham, Brian T"
ECE,418,33738,Image & Video Processing,NL1,LEC,120231,4,7,9,4,1,3,2,0,0,0,0,0,0,0,3.53,"Moulin, Pierre"
ECE,420,33744,Embedded DSP Laboratory,AL1,LEC,120231,12,10,6,2,8,0,0,0,0,0,0,0,0,1,3.7,"Moon, Thomas"
ECE,425,33853,Intro to VLSI System Design,AL1,LEC,120231,1,7,9,6,3,1,3,1,2,1,0,0,0,0,3.25,"Aggarwal, Anu"
ECE,431,33880,Electric Machinery,AL1,LEC,120231,1,21,6,1,6,0,0,2,0,0,0,0,0,0,3.66,"Haran, Kiruba S"
ECE,434,70823,Mobile Computing & Application,RC3,LEC,120231,5,30,28,12,6,3,1,0,3,0,0,0,0,0,3.6,"Roy Choudhury, Romit"
ECE,444,33900,IC Device Theory & Fabrication,AD1,DIS,120231,7,5,4,3,4,2,1,0,0,0,2,0,1,0,3.25,"Froeter, Paul J"
ECE,444,33901,IC Device Theory & Fabrication,AD2,DIS,120231,1,13,2,0,4,0,1,1,1,0,0,0,0,0,3.54,"Sievers, Dane J"
ECE,445,56597,Senior Design Project Lab,H,LAB,120231,21,117,39,23,14,3,5,1,0,0,0,0,1,0,3.73,"Gruev, Viktor"
ECE,451,65264,Adv Microwave Measurements,AL,LEC,120231,5,9,3,2,5,1,0,1,0,0,0,0,0,0,3.59,"Schutt-Aine, Jose E"
ECE,470,65293,Introduction to Robotics,AL,LEC,120231,10,63,7,7,8,3,0,0,0,0,0,0,0,0,3.81,"Driggs-Campbell, Katherin"
ECE,479,73445,IoT and Cognitive Computing,AL,LEC,120231,6,8,11,10,4,3,4,1,0,0,0,0,0,0,3.43,"Chen, Deming"
ECE,483,33973,Analog IC Design,L,DIS,120231,2,19,5,4,8,2,2,1,2,0,0,0,1,0,3.37,"Hanumolu, Pavan Kumar"
ECE,486,33975,Control Systems,ADC,DIS,120231,5,14,5,0,15,3,0,3,0,0,1,0,1,0,3.28,"Dominguez-Garci, Alejandr"
ECE,490,33979,Introduction to Optimization,OP3,DIS,120231,5,15,9,2,5,0,0,1,2,0,0,0,0,0,3.6,"Veeravalli, Venugopal V"
ECE,498,33961,Power Electronics Control,AB3,LEC,120231,14,3,7,0,0,0,0,0,0,0,1,0,0,0,3.79,"Banerjee, Arijit"
ECE,508,65719,Manycore Parallel Algorithms,E,LEC,120231,2,29,4,3,8,1,0,0,0,0,0,0,1,1,3.65,"Lumetta, Steven S"
ECE,515,33983,Control System Theory & Design,N,DIS,120231,2,11,4,3,1,0,0,0,0,0,0,0,0,0,3.79,"Salapaka, Srinivasa M"
ECE,522,74761,Emerging Memory/Storage System,O,LBD,120231,1,21,1,2,0,0,0,0,0,0,0,0,1,0,3.78,"Huang, Jian"
ECE,526,58837,Distributed Algorithms,A,LEC,120231,2,5,4,9,1,2,0,2,0,0,1,0,1,0,3.18,"Ren, Ling"
ECE,534,33989,Random Processes,F,DIS,120231,10,17,12,4,1,0,0,0,0,0,0,0,0,1,3.83,"Katselis, Dimitrios"
ECE,540,43647,Computational Electromagnetics,R,LEC,120231,3,7,3,4,3,0,1,0,0,0,0,0,0,0,3.6,"Jin, Jianming"
ECE,549,33994,Computer Vision,R,LCD,120231,1,64,15,11,6,4,2,2,0,1,0,1,2,0,3.59,"Gupta, Saurabh"
ECON,102,33195,Microeconomic Principles,ADA,DIS,120231,5,7,4,1,4,2,2,2,2,2,1,0,4,0,2.75,"Jung, Youngjoo"
ECON,102,33197,Microeconomic Principles,ADB,DIS,120231,4,7,3,4,4,2,0,5,1,0,1,0,3,1,2.89,"Jung, Youngjoo"
ECON,102,33198,Microeconomic Principles,ADC,DIS,120231,9,6,4,2,3,3,2,3,3,1,0,0,6,0,2.75,"Salehi, Mohamadreza"
ECON,102,33200,Microeconomic Principles,ADD,DIS,120231,3,8,2,3,8,2,1,2,2,2,1,1,3,1,2.75,"Salehi, Mohamadreza"
ECON,102,33201,Microeconomic Principles,ADE,DIS,120231,7,1,5,8,4,2,1,3,1,1,3,1,0,0,2.95,"Salehi, Mohamadreza"
ECON,102,33203,Microeconomic Principles,ADF,DIS,120231,7,6,3,1,3,3,4,1,2,1,0,1,4,1,2.78,"Benete Reis De, Sebastiao"
ECON,102,33205,Microeconomic Principles,ADG,DIS,120231,9,10,6,4,1,3,1,2,2,0,1,0,1,0,3.33,"Benete Reis De, Sebastiao"
ECON,102,33209,Microeconomic Principles,ADH,DIS,120231,5,12,4,4,5,0,4,2,0,1,1,1,0,0,3.26,"Benete Reis De, Sebastiao"
ECON,102,39870,Microeconomic Principles,ADI,DIS,120231,11,7,5,4,0,3,1,1,2,1,1,0,1,0,3.29,"Benete Reis De, Sebastiao"
ECON,102,39875,Microeconomic Principles,ADK,DIS,120231,3,3,1,0,5,1,1,2,5,2,1,1,1,0,2.48,"Tang, Chenxi"
ECON,102,39878,Microeconomic Principles,ADL,DIS,120231,6,10,5,3,3,2,2,0,2,0,2,1,2,0,3.09,"Tang, Chenxi"
ECON,102,39879,Microeconomic Principles,ADM,DIS,120231,8,3,7,3,3,3,1,2,0,3,0,1,5,0,2.76,"Tang, Chenxi"
ECON,102,39880,Microeconomic Principles,ADN,DIS,120231,4,5,6,5,5,0,0,3,0,3,2,4,2,0,2.68,"Hardiman, Allen"
ECON,102,67059,Microeconomic Principles,ADO,DIS,120231,14,6,5,4,4,3,1,1,0,0,0,0,1,0,3.49,"Hardiman, Allen"
ECON,102,39881,Microeconomic Principles,ADP,DIS,120231,8,5,6,2,5,0,1,3,1,0,1,0,2,0,3.14,"Tang, Chenxi"
ECON,102,33194,Microeconomic Principles,ADQ,DIS,120231,4,6,5,2,3,2,2,4,1,2,2,1,2,0,2.75,"Buller, David H"
ECON,102,33178,Microeconomic Principles,ADR,DIS,120231,3,2,2,5,6,1,1,4,4,1,1,0,5,0,2.4,"Buller, David H"
ECON,102,39882,Microeconomic Principles,BDA,DIS,120231,3,11,3,4,5,0,1,2,2,1,2,1,0,0,3.11,"Yi, Minh Joo"
ECON,102,39884,Microeconomic Principles,BDB,DIS,120231,3,12,3,4,2,2,3,3,2,3,1,0,0,0,3.08,"Yi, Minh Joo"
ECON,102,39885,Microeconomic Principles,BDC,DIS,120231,8,6,8,6,3,4,1,1,2,0,0,0,0,0,3.4,"Yi, Minh Joo"
ECON,102,39886,Microeconomic Principles,BDD,DIS,120231,9,11,4,6,4,2,3,0,0,1,0,0,0,0,3.51,"Yi, Minh Joo"
ECON,102,39887,Microeconomic Principles,BDE,DIS,120231,7,12,5,4,5,4,0,0,1,1,0,0,0,0,3.5,"Dee, Ethan A"
ECON,102,39888,Microeconomic Principles,BDF,DIS,120231,7,13,7,3,2,3,3,1,0,0,0,1,0,0,3.48,"Dee, Ethan A"
