CourseName,PrereqName,ConcurrentAllowed,PrereqGroupNum
SHS 540,SHS 240,False,0
SHS 541,SHS 240,False,0
SHS 541,SHS 450,False,0
SHS 550,SHS 240,False,0
SHS 550,SHS 450,False,0
SHS 560,SHS 550,True,0
SHS 560,SHS 550,True,0
SOC 273,SOC 100,False,0
SOC 273,SOC 101,False,0
SOC 273,SOC 163,False,0
SOC 310,SOC 100,False,0
SOC 310,SOC 101,False,0
SOC 310,SOC 163,False,0
SOC 320,GWS 100,False,0
SOC 320,GWS 201,False,0
SOC 320,GWS 202,False,0
SOC 321,LLS 100,False,0
SOC 321,SOC 100,False,0
SOC 322,HDFS 105,False,0
SOC 322,SOC 100,False,0
SOC 447,SOC 380,False,0
SOC 447,SOC 100,False,1
SOC 447,SOC 101,False,1
SOC 447,SOC 163,False,1
SOC 500,SOC 200,False,0
SOC 579,EPSY 581,False,0
SOC 579,PSYC 507,False,0
SOC 584,EPSY 581,False,0
SOCW 506,SOCW 400,False,0
SPAN 202,SPAN 141,False,0
SPAN 202,SPAN 142,False,0
SPAN 310,SPAN 228,False,0
SPAN 318,SPAN 228,False,0
SPAN 410,SPAN 252,False,0
SPAN 410,SPAN 254,False,1
SPAN 410,SPAN 250,False,2
SPAN 431,SPAN 305,False,0
SPAN 434,SPAN 252,False,0
SPAN 465,SPAN 312,False,0
SPAN 465,SPAN 320,False,0
SPAN 477,FLTE 471,False,0
SPAN 584,LING 489,False,0
SPED 440,SPED 317,False,0
SPED 440,SPED 517,False,0
SPED 461,SPED 440,True,0
STAT 409,STAT 408,False,0
STAT 511,STAT 410,False,0
STAT 527,STAT 410,True,0
STAT 527,STAT 510,True,0
STAT 527,STAT 511,True,0
STAT 552,MATH 561,False,0
STAT 553,MATH 447,False,0
STAT 555,MATH 446,False,0
STAT 555,MATH 447,False,1
STAT 558,MATH 461,False,0
STAT 571,STAT 410,False,0
STAT 571,MATH 415,False,0
SWAH 405,SWAH 404,False,0
SWAH 407,SWAH 406,False,0
SWAH 409,SWAH 408,False,0
TAM 413,MATH 285,False,0
TAM 416,TAM 412,False,0
TAM 416,ME 340,False,0
TAM 416,AE 352,False,0
TAM 424,CEE 300,False,0
TAM 424,ME 330,False,0
TAM 435,AE 312,False,0
TAM 435,ME 310,False,0
TAM 435,TAM 335,False,0
TAM 451,TAM 251,False,0
TAM 470,CS 101,False,0
TAM 470,MATH 285,False,1
TAM 470,MATH 441,False,1
TAM 531,TAM 435,False,0
TAM 531,MATH 285,False,1
TAM 531,MATH 441,False,1
TAM 537,TAM 531,False,0
TAM 537,TAM 532,False,0
TAM 541,TAM 251,False,0
TAM 541,MATH 285,False,1
TAM 541,MATH 441,False,1
TAM 549,MATH 446,False,0
TAM 549,TAM 541,False,1
TAM 551,MATH 285,False,0
TAM 551,MATH 441,False,0
TAM 555,TAM 541,False,0
TAM 555,TAM 552,False,1
TAM 555,TAM 424,False,2
TAM 555,MSE 440,False,2
THEA 211,THEA 208,False,0
THEA 220,THEA 208,False,0
THEA 271,THEA 175,False,0
THEA 304,THEA 208,False,0
THEA 371,THEA 374,True,0
THEA 371,THEA 275,True,1
THEA 371,THEA 373,True,2
THEA 371,THEA 372,True,3
THEA 372,THEA 374,True,0
THEA 372,THEA 275,True,1
THEA 372,THEA 371,True,2
THEA 372,THEA 373,True,3
THEA 373,THEA 374,True,0
THEA 373,THEA 372,True,1
THEA 373,THEA 275,True,2
THEA 373,THEA 371,True,3
THEA 374,THEA 372,True,0
THEA 374,THEA 275,True,1
THEA 374,THEA 371,True,2
THEA 374,THEA 373,True,3
THEA 412,THEA 212,False,0
THEA 415,THEA 222,False,0
THEA 416,THEA 415,False,0
THEA 423,THEA 231,False,0
THEA 424,THEA 126,False,0
THEA 428,THEA 427,False,0
THEA 430,THEA 223,False,0
THEA 430,THEA 419,False,1
THEA 432,THEA 423,False,0
THEA 432,THEA 231,False,1
THEA 432,THEA 431,False,2
THEA 437,THEA 231,False,0
THEA 437,THEA 425,False,1
THEA 470,MACS 372,False,0
THEA 471,THEA 375,True,0
THEA 471,THEA 473,True,1
THEA 471,THEA 376,True,2
THEA 471,THEA 474,True,3
THEA 471,THEA 378,True,4
THEA 471,THEA 377,True,5
THEA 471,THEA 472,True,6
THEA 472,THEA 471,True,0
THEA 472,THEA 375,True,1
THEA 472,THEA 473,True,2
THEA 472,THEA 376,True,3
THEA 472,THEA 474,True,4
THEA 472,THEA 378,True,5
THEA 472,THEA 377,True,6
THEA 473,THEA 471,True,0
THEA 473,THEA 375,True,1
THEA 473,THEA 376,True,2
THEA 473,THEA 474,True,3
THEA 473,THEA 378,True,4
THEA 473,THEA 377,True,5
THEA 473,THEA 472,True,6
THEA 474,THEA 376,True,0
THEA 474,THEA 377,True,1
THEA 474,THEA 471,True,2
THEA 474,THEA 375,True,3
THEA 474,THEA 473,True,4
THEA 474,THEA 378,True,5
THEA 474,THEA 472,True,6
THEA 497,THEA 153,False,0
TMGT 460,BADM 367,False,0
TRST 412,SPAN 252,False,0
TRST 412,SPAN 254,False,1
TRST 412,SPAN 250,False,2
TRST 543,TRST 541,False,0
TRST 543,TRST 542,False,0
TURK 403,TURK 202,False,0
TURK 405,TURK 404,False,0
UKR 201,UKR 102,False,0
UP 204,UP 101,False,0
UP 317,UP 116,False,0
UP 317,STAT 100,False,0
UP 317,STAT 107,False,0
UP 317,STAT 200,False,0
UP 357,UP 347,False,0
UP 447,UP 211,False,0
UP 456,UP 136,False,0
UP 478,UP 260,False,0
VCM 635,VM 607,False,0
VCM 635,VM 606,False,1
VCM 635,VM 608,False,2
VCM 635,VM 605,False,3
VCM 636,VM 608,False,0
VCM 643,VM 606,False,0
VCM 656,VCM 646,False,0
VCM 660,VM 604,False,0
VCM 672,VCM 690,False,0
VCM 695,VCM 688,False,0
VM 605,VM 604,False,0
VM 607,VM 606,False,0
VM 607,VM 605,False,1
VM 651,VM 608,False,0
VM 652,VM 608,False,0
VM 653,VM 651,False,0
VM 653,VM 652,False,0
VM 654,VM 651,False,0
VM 654,VM 652,False,0
WLOF 403,WLOF 202,False,0
WLOF 405,WLOF 404,False,0
ZULU 403,ZULU 202,False,0
